index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_0axis_Indicator,AmI_Yaxis_indicator,AmI_Xaxis_indicator,AmI_Zaxis_indicator
182,0.964,6.288,4.383,9.993,0.230,-0.230,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
183,0.895,6.611,4.409,9.993,0.136,-0.136,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
184,0.827,6.930,4.461,9.993,0.085,-0.085,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
185,0.759,7.249,4.517,9.993,0.235,-0.235,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
186,0.693,7.563,4.599,9.993,0.451,-0.451,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
187,0.626,7.875,4.685,9.993,0.617,-0.617,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
188,0.561,8.181,4.795,9.993,0.797,-0.797,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
189,0.497,8.485,4.911,9.993,0.901,-0.901,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
190,0.434,8.778,5.049,9.993,1.014,-1.014,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
191,0.372,9.070,5.192,9.993,1.172,-1.172,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
192,0.313,9.350,5.357,9.993,1.380,-1.380,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
193,0.254,9.628,5.527,9.993,1.646,-1.646,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
194,0.198,9.892,5.718,9.993,2.004,-2.004,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
195,0.142,10.154,5.913,9.993,2.312,-2.312,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
196,0.090,10.400,6.128,9.993,2.599,-2.599,5,0.955,6.328,4.386,1.937,1.708,5.675,0.027,10.695,6.395,False,False,False,False
197,2.336,1.997,5.499,10.041,1.742,-1.742,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
198,2.278,2.271,5.322,10.041,1.937,-1.937,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
199,2.216,2.559,5.170,10.041,2.097,-2.097,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
200,2.155,2.847,5.019,10.041,2.104,-2.104,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
201,2.092,3.147,4.894,10.041,2.059,-2.059,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
202,2.028,3.447,4.771,10.041,1.935,-1.935,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
203,1.962,3.757,4.674,10.041,1.760,-1.760,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
204,1.896,4.067,4.579,10.041,1.459,-1.459,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
205,1.829,4.384,4.511,10.041,1.105,-1.105,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
206,1.761,4.701,4.446,10.041,0.725,-0.725,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
207,1.693,5.023,4.407,10.041,0.409,-0.409,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
208,1.624,5.345,4.372,10.041,0.218,-0.218,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
209,1.555,5.668,4.363,10.041,0.177,-0.177,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
210,1.487,5.992,4.358,10.041,0.188,-0.188,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
211,1.418,6.315,4.379,10.041,0.181,-0.181,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
212,1.349,6.638,4.404,10.041,0.136,-0.136,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
213,1.281,6.958,4.454,10.041,0.120,-0.120,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
214,1.214,7.277,4.510,10.041,0.237,-0.237,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
215,1.147,7.591,4.589,10.041,0.443,-0.443,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
216,1.080,7.903,4.675,10.041,0.676,-0.676,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
217,1.015,8.210,4.782,10.041,1.002,-1.002,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
218,0.951,8.514,4.897,10.041,1.265,-1.265,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
219,0.888,8.809,5.032,10.041,1.484,-1.484,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
220,0.826,9.101,5.175,10.041,1.574,-1.574,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
221,0.766,9.383,5.336,10.041,1.646,-1.646,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
222,0.707,9.661,5.505,10.041,1.817,-1.817,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
223,0.650,9.928,5.692,10.041,2.116,-2.116,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
224,0.594,10.190,5.887,10.041,2.460,-2.460,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
225,0.541,10.439,6.097,10.041,2.760,-2.760,6,1.405,6.379,4.384,2.392,1.733,5.670,0.471,10.771,6.395,False,False,False,False
226,2.789,2.032,5.495,10.082,1.351,-1.351,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
227,2.730,2.306,5.318,10.082,1.541,-1.541,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
228,2.669,2.593,5.167,10.082,1.743,-1.743,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
229,2.608,2.882,5.017,10.082,1.810,-1.810,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
230,2.544,3.182,4.892,10.082,1.829,-1.829,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
231,2.480,3.483,4.770,10.082,1.768,-1.768,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
232,2.414,3.792,4.672,10.082,1.632,-1.632,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
233,2.348,4.103,4.579,10.082,1.362,-1.362,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
234,2.281,4.419,4.510,10.082,1.022,-1.022,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
235,2.214,4.737,4.445,10.082,0.654,-0.654,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
236,2.145,5.058,4.405,10.082,0.336,-0.336,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
237,2.077,5.380,4.371,10.082,0.130,-0.130,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
238,2.008,5.704,4.360,10.082,0.084,-0.084,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
239,1.939,6.027,4.356,10.082,0.108,-0.108,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
240,1.871,6.350,4.374,10.082,0.127,-0.127,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
241,1.802,6.673,4.400,10.082,0.113,-0.113,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
242,1.734,6.993,4.448,10.082,0.093,-0.093,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
243,1.666,7.312,4.504,10.082,0.157,-0.157,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
244,1.599,7.627,4.580,10.082,0.335,-0.335,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
245,1.533,7.940,4.666,10.082,0.640,-0.640,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
246,1.468,8.247,4.771,10.082,1.070,-1.070,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
247,1.403,8.551,4.885,10.082,1.444,-1.444,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
248,1.340,8.847,5.017,10.082,1.731,-1.731,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
249,1.278,9.139,5.159,10.082,1.848,-1.848,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
250,1.217,9.423,5.318,10.082,1.853,-1.853,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
251,1.158,9.701,5.487,10.082,1.920,-1.920,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
252,1.101,9.970,5.670,10.082,2.067,-2.067,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
253,1.045,10.232,5.864,10.082,2.428,-2.428,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
254,0.992,10.485,6.071,10.082,2.756,-2.756,7,1.853,6.434,4.381,2.845,1.767,5.665,0.915,10.847,6.395,False,False,False,False
255,3.578,0.481,6.182,9.980,0.500,-0.500,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
256,3.527,0.724,5.963,9.980,0.465,-0.465,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
257,3.471,0.984,5.766,9.980,0.427,-0.427,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
258,3.416,1.245,5.570,9.980,0.376,-0.376,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
259,3.357,1.522,5.398,9.980,0.364,-0.364,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
260,3.298,1.799,5.228,9.980,0.389,-0.389,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
261,3.236,2.090,5.083,9.980,0.512,-0.512,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
262,3.174,2.382,4.939,9.980,0.689,-0.689,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
263,3.110,2.685,4.822,9.980,0.903,-0.903,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
264,3.045,2.988,4.707,9.980,1.045,-1.045,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
265,2.979,3.300,4.618,9.980,1.138,-1.138,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
266,2.913,3.613,4.532,9.980,1.145,-1.145,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
267,2.845,3.931,4.473,9.980,1.056,-1.056,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
268,2.777,4.250,4.417,9.980,0.847,-0.847,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
269,2.708,4.573,4.388,9.980,0.576,-0.576,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
270,2.640,4.896,4.362,9.980,0.281,-0.281,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
271,2.571,5.219,4.363,9.980,0.133,-0.133,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
272,2.502,5.543,4.367,9.980,0.072,-0.072,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
273,2.434,5.864,4.399,9.980,0.090,-0.090,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
274,2.366,6.186,4.434,9.980,0.113,-0.113,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
275,2.298,6.504,4.495,9.980,0.146,-0.146,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
276,2.231,6.821,4.560,9.980,0.123,-0.123,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
277,2.164,7.132,4.651,9.980,0.165,-0.165,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
278,2.098,7.443,4.746,9.980,0.289,-0.289,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
279,2.034,7.745,4.866,9.980,0.528,-0.528,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
280,1.970,8.045,4.990,9.980,0.872,-0.872,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
281,1.909,8.334,5.137,9.980,1.383,-1.383,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
282,1.848,8.621,5.288,9.980,1.778,-1.778,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
283,1.789,8.897,5.461,9.980,2.070,-2.070,8,2.701,4.607,4.385,3.628,0.247,6.395,1.721,9.219,5.672,False,False,False,False
284,4.016,0.587,6.181,9.920,0.301,-0.301,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
285,3.966,0.820,5.968,9.920,0.241,-0.241,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
286,3.913,1.070,5.776,9.920,0.211,-0.211,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
287,3.860,1.322,5.586,9.920,0.178,-0.178,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
288,3.803,1.588,5.417,9.920,0.164,-0.164,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
289,3.746,1.856,5.251,9.920,0.153,-0.153,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
290,3.687,2.135,5.107,9.920,0.193,-0.193,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
291,3.627,2.416,4.967,9.920,0.258,-0.258,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
292,3.565,2.707,4.848,9.920,0.372,-0.372,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
293,3.503,3.000,4.736,9.920,0.508,-0.508,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
294,3.439,3.299,4.643,9.920,0.616,-0.616,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
295,3.375,3.601,4.559,9.920,0.665,-0.665,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
296,3.310,3.907,4.493,9.920,0.619,-0.619,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
297,3.245,4.215,4.438,9.920,0.526,-0.526,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
298,3.179,4.526,4.400,9.920,0.302,-0.302,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
299,3.112,4.838,4.374,9.920,0.176,-0.176,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
300,3.046,5.150,4.363,9.920,0.123,-0.123,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
301,2.979,5.463,4.368,9.920,0.104,-0.104,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
302,2.913,5.774,4.384,9.920,0.108,-0.108,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
303,2.847,6.085,4.418,9.920,0.121,-0.121,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
304,2.781,6.395,4.463,9.920,0.088,-0.088,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
305,2.716,6.701,4.526,9.920,0.069,-0.069,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
306,2.651,7.006,4.598,9.920,0.042,-0.042,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
307,2.588,7.306,4.690,9.920,0.073,-0.073,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
308,2.524,7.604,4.788,9.920,0.187,-0.187,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
309,2.463,7.894,4.909,9.920,0.387,-0.387,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
310,2.401,8.181,5.033,9.920,0.651,-0.651,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
311,2.343,8.458,5.180,9.920,1.000,-1.000,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
312,2.284,8.735,5.329,9.920,1.338,-1.338,9,3.145,4.682,4.387,4.065,0.353,6.395,2.172,9.261,5.675,False,False,False,False
313,4.453,0.693,6.181,9.876,0.173,-0.173,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
314,4.404,0.926,5.966,9.876,0.103,-0.103,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
315,4.351,1.176,5.774,9.876,0.066,-0.066,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
316,4.297,1.427,5.583,9.876,0.041,-0.041,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
317,4.241,1.693,5.414,9.876,0.072,-0.072,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
318,4.184,1.960,5.248,9.876,0.039,-0.039,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
319,4.125,2.239,5.104,9.876,0.037,-0.037,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
320,4.065,2.521,4.964,9.876,0.039,-0.039,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
321,4.003,2.811,4.845,9.876,0.048,-0.048,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
322,3.941,3.104,4.732,9.876,0.094,-0.094,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
323,3.877,3.404,4.640,9.876,0.175,-0.175,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
324,3.813,3.706,4.556,9.876,0.221,-0.221,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
325,3.748,4.012,4.492,9.876,0.178,-0.178,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
326,3.682,4.320,4.437,9.876,0.147,-0.147,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
327,3.616,4.631,4.400,9.876,0.067,-0.067,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
328,3.550,4.943,4.374,9.876,0.035,-0.035,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
329,3.483,5.256,4.366,9.876,0.095,-0.095,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
330,3.417,5.568,4.370,9.876,0.164,-0.164,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
331,3.351,5.880,4.389,9.876,0.203,-0.203,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
332,3.285,6.190,4.424,9.876,0.198,-0.198,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
333,3.219,6.499,4.471,9.876,0.141,-0.141,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
334,3.154,6.806,4.535,9.876,0.070,-0.070,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
335,3.089,7.110,4.610,9.876,0.028,-0.028,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
336,3.026,7.409,4.703,9.876,0.013,-0.013,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
337,2.963,7.706,4.805,9.876,0.067,-0.067,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
338,2.901,7.995,4.926,9.876,0.205,-0.205,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
339,2.840,8.281,5.054,9.876,0.368,-0.368,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
340,2.781,8.558,5.202,9.876,0.589,-0.589,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
341,2.723,8.832,5.355,9.876,0.867,-0.867,10,3.588,4.766,4.389,4.503,0.460,6.395,2.619,9.321,5.679,False,False,False,False
342,4.886,0.820,6.203,10.683,0.211,-0.211,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
343,4.833,1.070,6.012,10.683,0.131,-0.131,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
344,4.777,1.333,5.838,10.683,0.096,-0.096,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
345,4.721,1.600,5.670,10.683,0.068,-0.068,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
346,4.662,1.873,5.516,10.683,0.071,-0.071,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
347,4.603,2.153,5.372,10.683,0.072,-0.072,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
348,4.543,2.436,5.236,10.683,0.074,-0.074,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
349,4.481,2.727,5.118,10.683,0.071,-0.071,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
350,4.419,3.019,5.003,10.683,0.035,-0.035,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
351,4.355,3.319,4.911,10.683,0.053,-0.053,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
352,4.291,3.619,4.819,10.683,0.084,-0.084,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
353,4.226,3.924,4.751,10.683,0.106,-0.106,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
354,4.161,4.231,4.687,10.683,0.135,-0.135,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
355,4.095,4.541,4.640,10.683,0.139,-0.139,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
356,4.029,4.852,4.604,10.683,0.175,-0.175,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
357,3.963,5.164,4.579,10.683,0.263,-0.263,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
358,3.897,5.476,4.570,10.683,0.355,-0.355,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
359,3.830,5.789,4.567,10.683,0.418,-0.418,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
360,3.764,6.102,4.586,10.683,0.446,-0.446,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
361,3.697,6.415,4.605,10.683,0.382,-0.382,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
362,3.631,6.725,4.651,10.683,0.322,-0.322,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
363,3.565,7.035,4.699,10.683,0.254,-0.254,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
364,3.500,7.341,4.766,10.683,0.198,-0.198,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
365,3.436,7.645,4.841,10.683,0.137,-0.137,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
366,3.372,7.945,4.930,10.683,0.093,-0.093,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
367,3.309,8.242,5.031,10.683,0.126,-0.126,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
368,3.246,8.536,5.141,10.683,0.246,-0.246,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
369,3.185,8.823,5.269,10.683,0.433,-0.433,11,3.917,5.380,4.573,4.940,0.569,6.395,2.875,10.282,6.122,False,False,False,False
