index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,lineID,bulbonline,Universe,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,globalposition_x,globalposition_y,globalposition_z,AmI_0axis_IndicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Xaxis_indicatorLocal,AmI_Zaxis_indicatorLocal,AmI_0axis_IndicatorLocal,AmI_Yaxis_indicatorLocal
221,2.0686,5.4185,4.8959,9.6485,0.6814,-0.6814,7,10,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
222,2.0021,5.7315,4.8965,9.6485,0.6283,-0.6283,7,11,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
223,1.9356,6.0445,4.9076,9.6485,0.6616,-0.6616,7,12,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
224,1.8690,6.3575,4.9291,9.6485,0.6817,-0.6817,7,13,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
225,1.8025,6.6705,4.9611,9.6485,0.6715,-0.6715,7,14,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
226,1.7360,6.9835,5.0039,9.6485,0.6167,-0.6167,7,15,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
227,1.6694,7.2965,5.0571,9.6485,0.5925,-0.5925,7,16,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
228,1.6029,7.6096,5.1207,9.6485,0.5989,-0.5989,7,17,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
229,1.5364,7.9226,5.1948,9.6485,0.6429,-0.6429,7,18,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
230,1.4698,8.2356,5.2793,9.6485,0.7745,-0.7745,7,19,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
231,1.4033,8.5486,5.3744,9.6485,1.1299,-1.1299,7,20,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
232,1.3368,8.8616,5.4802,9.6485,1.3276,-1.3276,7,21,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
233,1.2703,9.1746,5.5964,9.6485,1.1924,-1.1924,7,22,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
234,1.2037,9.4876,5.7231,9.6485,1.1737,-1.1737,7,23,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
235,1.1372,9.8006,5.8602,9.6485,1.2996,-1.2996,7,24,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
236,1.0707,10.1136,6.0077,9.6485,1.7273,-1.7273,7,25,1,1.8628,6.3868,4.9316,2.8449,1.7666,5.6651,0.9148,10.8467,6.3946,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
237,3.5400,0.6604,6.1665,9.5440,0.6299,-0.6299,8,0,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
238,3.4735,0.9735,6.0062,9.5440,0.6606,-0.6606,8,1,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
239,3.4070,1.2865,5.8568,9.5440,0.6855,-0.6855,8,2,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
240,3.3404,1.5995,5.7181,9.5440,0.7346,-0.7346,8,3,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
241,3.2739,1.9125,5.5901,9.5440,0.8400,-0.8400,8,4,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
242,3.2074,2.2255,5.4728,9.5440,1.0353,-1.0353,8,5,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
243,3.1409,2.5385,5.3664,9.5440,1.3022,-1.3022,8,6,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
244,3.0743,2.8515,5.2710,9.5440,1.5013,-1.5013,8,7,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
245,3.0078,3.1645,5.1863,9.5440,1.6354,-1.6354,8,8,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
246,2.9413,3.4775,5.1124,9.5440,1.6992,-1.6992,8,9,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
247,2.8747,3.7905,5.0491,9.5440,1.6756,-1.6756,8,10,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
248,2.8082,4.1035,4.9967,9.5440,1.5193,-1.5193,8,11,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
249,2.7417,4.4165,4.9553,9.5440,1.2640,-1.2640,8,12,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
250,2.6751,4.7295,4.9246,9.5440,0.9909,-0.9909,8,13,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
251,2.6086,5.0426,4.9047,9.5440,0.7750,-0.7750,8,14,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
252,2.5421,5.3556,4.8954,9.5440,0.6107,-0.6107,8,15,2,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
253,2.4755,5.6686,4.8970,9.5440,0.5907,-0.5907,8,16,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
254,2.4090,5.9816,4.9096,9.5440,0.6010,-0.6010,8,17,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
255,2.3425,6.2946,4.9330,9.5440,0.5990,-0.5990,8,18,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
256,2.2759,6.6076,4.9670,9.5440,0.5920,-0.5920,8,19,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
257,2.2094,6.9206,5.0117,9.5440,0.5462,-0.5462,8,20,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
258,2.1429,7.2336,5.0673,9.5440,0.5192,-0.5192,8,21,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
259,2.0763,7.5466,5.1339,9.5440,0.5298,-0.5298,8,22,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
260,2.0098,7.8596,5.2113,9.5440,0.5612,-0.5612,8,23,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
261,1.9433,8.1726,5.2993,9.5440,0.6169,-0.6169,8,24,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
262,1.8767,8.4856,5.3981,9.5440,0.7305,-0.7305,8,25,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
263,1.8102,8.7986,5.5077,9.5440,0.9039,-0.9039,8,26,1,2.6915,4.6527,4.9310,3.6279,0.2472,6.3946,1.7208,9.2192,5.6720,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
264,3.9469,0.9105,6.0890,9.4814,0.4201,-0.4201,9,0,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
265,3.8804,1.2235,5.9326,9.4814,0.4642,-0.4642,9,1,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
266,3.8139,1.5365,5.7873,9.4814,0.5028,-0.5028,9,2,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
267,3.7473,1.8495,5.6528,9.4814,0.5509,-0.5509,9,3,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
268,3.6808,2.1625,5.5292,9.4814,0.6351,-0.6351,9,4,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
269,3.6143,2.4755,5.4165,9.4814,0.7569,-0.7569,9,5,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
270,3.5478,2.7886,5.3151,9.4814,0.9101,-0.9101,9,6,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
271,3.4812,3.1016,5.2246,9.4814,1.0669,-1.0669,9,7,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
272,3.4147,3.4146,5.1450,9.4814,1.1766,-1.1766,9,8,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
273,3.3482,3.7276,5.0763,9.4814,1.2221,-1.2221,9,9,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
274,3.2816,4.0406,5.0186,9.4814,1.1295,-1.1295,9,10,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
275,3.2151,4.3536,4.9721,9.4814,0.9747,-0.9747,9,11,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
276,3.1486,4.6666,4.9364,9.4814,0.7915,-0.7915,9,12,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
277,3.0820,4.9796,4.9117,9.4814,0.6645,-0.6645,9,13,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
278,3.0155,5.2926,4.8978,9.4814,0.6083,-0.6083,9,14,2,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
279,2.9490,5.6056,4.8951,9.4814,0.6260,-0.6260,9,15,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
280,2.8824,5.9186,4.9035,9.4814,0.6195,-0.6195,9,16,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
281,2.8159,6.2316,4.9227,9.4814,0.5861,-0.5861,9,17,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
282,2.7494,6.5446,4.9528,9.4814,0.5412,-0.5412,9,18,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
283,2.6828,6.8576,4.9938,9.4814,0.4902,-0.4902,9,19,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
284,2.6163,7.1707,5.0461,9.4814,0.4396,-0.4396,9,20,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
285,2.5498,7.4837,5.1093,9.4814,0.4411,-0.4411,9,21,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
286,2.4832,7.7967,5.1834,9.4814,0.4693,-0.4693,9,22,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
287,2.4167,8.1097,5.2683,9.4814,0.5032,-0.5032,9,23,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
288,2.3502,8.4227,5.3643,9.4814,0.5627,-0.5627,9,24,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
289,2.2837,8.7357,5.4715,9.4814,0.6895,-0.6895,9,25,1,3.1359,4.7261,4.9307,4.0654,0.3532,6.3946,2.1721,9.2606,5.6754,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
290,4.4204,0.8476,6.1775,9.4367,0.2658,-0.2658,10,0,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
291,4.3538,1.1606,6.0140,9.4367,0.2963,-0.2963,10,1,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
292,4.2873,1.4736,5.8620,9.4367,0.3551,-0.3551,10,2,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
293,4.2208,1.7866,5.7210,9.4367,0.4315,-0.4315,10,3,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
294,4.1542,2.0996,5.5911,9.4367,0.4538,-0.4538,10,4,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
295,4.0877,2.4126,5.4721,9.4367,0.4901,-0.4901,10,5,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
296,4.0212,2.7256,5.3643,9.4367,0.5224,-0.5224,10,6,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
297,3.9547,3.0386,5.2679,9.4367,0.5909,-0.5909,10,7,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
298,3.8881,3.3516,5.1824,9.4367,0.6966,-0.6966,10,8,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
299,3.8216,3.6646,5.1079,9.4367,0.7551,-0.7551,10,9,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
300,3.7551,3.9776,5.0445,9.4367,0.7267,-0.7267,10,10,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
301,3.6885,4.2906,4.9925,9.4367,0.7114,-0.7114,10,11,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
302,3.6220,4.6037,4.9516,9.4367,0.6202,-0.6202,10,12,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
303,3.5555,4.9167,4.9216,9.4367,0.5758,-0.5758,10,13,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
304,3.4889,5.2297,4.9026,9.4367,0.6329,-0.6329,10,14,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
305,3.4224,5.5427,4.8950,9.4367,0.6859,-0.6859,10,15,2,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
306,3.3559,5.8557,4.8985,9.4367,0.7121,-0.7121,10,16,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
307,3.2893,6.1687,4.9131,9.4367,0.6936,-0.6936,10,17,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
308,3.2228,6.4817,4.9386,9.4367,0.6160,-0.6160,10,18,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
309,3.1563,6.7947,4.9752,9.4367,0.5147,-0.5147,10,19,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
310,3.0897,7.1077,5.0233,9.4367,0.4422,-0.4422,10,20,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
311,3.0232,7.4207,5.0823,9.4367,0.3876,-0.3876,10,21,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
312,2.9567,7.7337,5.1524,9.4367,0.3865,-0.3865,10,22,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
313,2.8901,8.0467,5.2334,9.4367,0.4249,-0.4249,10,23,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
314,2.8236,8.3597,5.3259,9.4367,0.4889,-0.4889,10,24,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
315,2.7571,8.6728,5.4294,9.4367,0.6193,-0.6193,10,25,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
316,2.6906,8.9858,5.5440,9.4367,0.8014,-0.8014,10,26,1,3.5782,4.8099,4.9304,4.5027,0.4605,6.3946,2.6192,9.3212,5.6788,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
317,4.8273,1.0976,6.1264,10.3313,0.2566,-0.2566,11,0,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
318,4.7607,1.4106,5.9800,10.3313,0.2780,-0.2780,11,1,2,3.9177,5.3770,4.9267,4.9397,0.5688,6.3946,2.8648,10.3305,5.7016,184.9017,20.5289,3.0099,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
