ID,Panel,col,row,x 3d,y 3d,to steelwire,to ceiling,to floor,x 2d,y 2d,DMX universe,DMX bk,DMX address,sensor index,deflection_cm,to wall,sequence index,known dmx,known pos,Labels,RackID,DimID,DimPort
525,000-A,17,17,6.337,6.980,0,2.381,4.013,0,0,9,0,50,0,89.8,5.200,17,1,1,row:18|pos:18|dim:2|id:526,0,2,1
526,000-A,18,17,6.271,7.293,0,2.474,3.920,0,0,9,0,51,0,101.3,4.880,18,1,1,row:18|pos:19|dim:2|id:527,0,2,1
527,000-A,19,17,6.204,7.606,0,2.444,3.951,0,0,9,0,52,0,101.4,4.560,19,1,1,row:18|pos:20|dim:2|id:528,0,2,1
528,000-A,20,17,6.138,7.919,0,2.291,4.104,0,0,9,0,53,0,90.1,4.240,20,1,1,row:18|pos:21|dim:2|id:529,0,2,1
529,000-A,21,17,6.071,8.232,0,2.104,4.290,0,0,9,0,54,0,76.4,3.920,21,1,1,row:18|pos:22|dim:2|id:530,0,2,1
530,000-A,22,17,6.005,8.545,0,1.885,4.510,0,0,9,0,55,0,60.3,3.600,22,1,1,row:18|pos:23|dim:2|id:531,0,2,1
531,000-A,23,17,5.938,8.858,0,1.693,4.702,0,0,9,0,56,0,47.9,3.280,23,1,1,row:18|pos:24|dim:2|id:532,0,2,1
532,000-A,24,17,5.872,9.171,0,1.573,4.821,0,0,9,0,57,0,43.5,2.960,24,1,1,row:18|pos:25|dim:2|id:533,0,2,1
533,000-A,25,17,5.805,9.484,0,1.600,4.794,0,0,9,0,58,0,54.8,2.640,25,1,1,row:18|pos:26|dim:2|id:534,0,2,1
534,000-A,26,17,5.739,9.797,0,1.757,4.638,0,0,9,0,59,0,80.0,2.320,26,1,1,row:18|pos:27|dim:2|id:535,0,2,1
535,000-A,27,17,5.672,10.110,0,1.998,4.397,0,0,9,0,60,0,114.4,2.000,27,1,1,row:18|pos:28|dim:2|id:536,0,2,1
536,000-A,28,17,5.605,10.423,0,2.264,4.131,0,0,9,0,61,0,152.3,1.680,28,1,1,row:18|pos:29|dim:2|id:537,0,2,1
537,000-A,29,17,5.539,10.736,0,2.532,3.863,0,0,9,0,62,0,191.3,1.360,29,1,1,row:18|pos:30|dim:2|id:538,0,2,1
538,000-A,30,17,5.472,11.049,0,2.762,3.633,0,0,9,0,63,0,227.3,1.040,30,1,1,row:18|pos:31|dim:2|id:539,0,2,1
539,000-A,31,17,5.406,11.362,0,2.953,3.442,0,0,9,0,64,0,260.4,0.720,31,1,1,row:18|pos:32|dim:2|id:540,0,2,1
540,000-A,32,17,5.339,11.675,0,3.116,3.279,0,0,9,0,65,0,291.7,0.400,32,1,1,row:18|pos:33|dim:2|id:541,0,2,1
541,000-A,0,18,5.813,11.612,0,3.049,3.346,0,0,10,0,1,0,273.7,0.606,31,1,1,row:19|pos:1|dim:2|id:542,0,2,2
542,000-A,1,18,5.879,11.299,0,2.899,3.495,0,0,10,0,2,0,243.8,0.926,30,1,1,row:19|pos:2|dim:2|id:543,0,2,2
543,000-A,2,18,5.946,10.986,0,2.733,3.662,0,0,10,0,3,0,213.1,1.246,29,1,1,row:19|pos:3|dim:2|id:544,0,2,2
544,000-A,3,18,6.012,10.673,0,2.521,3.873,0,0,10,0,4,0,179.0,1.566,28,1,1,row:19|pos:4|dim:2|id:545,0,2,2
545,000-A,4,18,6.079,10.360,0,2.266,4.128,0,0,10,0,5,0,141.6,1.886,27,1,1,row:19|pos:5|dim:2|id:546,0,2,2
546,000-A,5,18,6.145,10.047,0,2.039,4.356,0,0,10,0,6,0,107.9,2.207,26,1,1,row:19|pos:6|dim:2|id:547,0,2,2
547,000-A,6,18,6.212,9.734,0,1.842,4.553,0,0,10,0,7,0,78.2,2.527,25,1,1,row:19|pos:7|dim:2|id:548,0,2,2
548,000-A,7,18,6.278,9.421,0,1.727,4.667,0,0,10,0,8,0,57.9,2.846,24,1,1,row:19|pos:8|dim:2|id:549,0,2,2
549,000-A,8,18,6.345,9.108,0,1.736,4.658,0,0,10,0,9,0,50.8,3.166,23,1,1,row:19|pos:9|dim:2|id:550,0,2,2
550,000-A,9,18,6.412,8.795,0,1.848,4.546,0,0,10,0,10,0,55.1,3.486,22,1,1,row:19|pos:10|dim:2|id:551,0,2,2
551,000-A,10,18,6.478,8.482,0,2.073,4.322,0,0,10,0,11,0,71.7,3.806,21,1,1,row:19|pos:11|dim:2|id:552,0,2,2
552,000-A,11,18,6.545,8.169,0,2.388,4.007,0,0,10,0,12,0,98.3,4.126,20,1,1,row:19|pos:12|dim:2|id:553,0,2,2
553,000-A,12,18,6.611,7.856,0,2.665,3.730,0,0,10,0,13,0,122.2,4.446,19,1,1,row:19|pos:13|dim:2|id:554,0,2,2
554,000-A,13,18,6.678,7.543,0,2.875,3.520,0,0,10,0,14,0,140.2,4.766,18,1,1,row:19|pos:14|dim:2|id:555,0,2,2
555,000-A,14,18,6.744,7.230,0,2.922,3.472,0,0,10,0,15,0,143.2,5.086,17,1,1,row:19|pos:15|dim:2|id:556,0,2,2
556,000-A,15,18,6.811,6.917,0,2.835,3.560,0,0,10,0,16,0,133.5,5.406,16,1,1,row:19|pos:16|dim:2|id:557,0,2,2
557,000-A,16,18,6.877,6.604,0,2.622,3.773,0,0,10,0,17,0,112.4,5.297,15,1,1,row:19|pos:17|dim:2|id:558,0,2,2
558,000-A,17,18,6.944,6.291,0,2.273,4.122,0,0,10,0,18,0,78.8,4.977,14,1,1,row:19|pos:18|dim:2|id:559,0,2,2
559,000-A,18,18,7.010,5.978,0,1.967,4.428,0,0,10,0,19,0,50.3,4.657,13,1,1,row:19|pos:19|dim:2|id:560,0,2,2
560,000-A,19,18,7.077,5.665,0,1.771,4.623,0,0,10,0,20,0,34.0,4.337,12,1,1,row:19|pos:20|dim:2|id:561,0,2,2
561,000-A,20,18,7.143,5.352,0,1.647,4.748,0,0,10,0,21,0,25.7,4.017,11,1,1,row:19|pos:21|dim:2|id:562,0,2,2
562,000-A,21,18,7.210,5.039,0,1.566,4.829,0,0,10,0,22,0,22.9,3.697,10,1,1,row:19|pos:22|dim:2|id:563,0,2,2
563,000-A,22,18,7.276,4.726,0,1.538,4.856,0,0,10,0,23,0,26.4,3.377,9,1,1,row:19|pos:23|dim:2|id:564,0,2,2
564,000-A,23,18,7.343,4.413,0,1.529,4.865,0,0,10,0,24,0,32.7,3.057,8,1,1,row:19|pos:24|dim:2|id:565,0,2,2
565,000-A,24,18,7.410,4.100,0,1.506,4.888,0,0,10,0,25,0,38.7,2.737,7,1,1,row:19|pos:25|dim:2|id:566,0,2,2
566,000-A,25,18,7.476,3.787,0,1.567,4.827,0,0,10,0,26,0,54.0,2.417,6,1,1,row:19|pos:26|dim:2|id:567,0,2,2
567,000-A,26,18,7.543,3.474,0,1.733,4.661,0,0,10,0,27,0,80.9,2.097,5,1,1,row:19|pos:27|dim:2|id:568,0,2,2
568,000-A,27,18,7.609,3.161,0,1.939,4.456,0,0,10,0,28,0,112.7,1.777,4,1,1,row:19|pos:28|dim:2|id:569,0,2,2
569,000-A,28,18,7.676,2.848,0,2.144,4.251,0,0,10,0,29,0,145.6,1.457,3,1,1,row:19|pos:29|dim:2|id:570,0,2,2
570,000-A,29,18,7.742,2.535,0,2.337,4.057,0,0,10,0,30,0,178.3,1.137,2,1,1,row:19|pos:30|dim:2|id:571,0,2,2
571,000-A,30,18,7.809,2.222,0,2.541,3.854,0,0,10,0,31,0,213.0,0.817,1,1,1,row:19|pos:31|dim:2|id:572,0,2,2
572,000-A,31,18,7.875,1.909,0,2.740,3.654,0,0,10,0,32,0,248.2,0.497,0,1,1,row:19|pos:32|dim:2|id:573,0,2,2
573,000-A,0,19,8.282,2.159,0,2.746,3.649,0,0,10,0,33,0,243.6,0.604,0,1,1,row:20|pos:1|dim:2|id:574,0,2,2
574,000-A,1,19,8.216,2.472,0,2.527,3.868,0,0,10,0,34,0,206.7,0.924,1,1,1,row:20|pos:2|dim:2|id:575,0,2,2
575,000-A,2,19,8.149,2.785,0,2.300,4.095,0,0,10,0,35,0,169.9,1.244,2,1,1,row:20|pos:3|dim:2|id:576,0,2,2
576,000-A,3,19,8.082,3.098,0,2.065,4.329,0,0,10,0,36,0,133.5,1.564,3,1,1,row:20|pos:4|dim:2|id:577,0,2,2
577,000-A,4,19,8.016,3.411,0,1.835,4.559,0,0,10,0,37,0,98.5,1.884,4,1,1,row:20|pos:5|dim:2|id:578,0,2,2
578,000-A,5,19,7.949,3.724,0,1.630,4.764,0,0,10,0,38,0,67.0,2.204,5,1,1,row:20|pos:6|dim:2|id:579,0,2,2
579,000-A,6,19,7.883,4.037,0,1.521,4.874,0,0,10,0,39,0,46.2,2.524,6,1,1,row:20|pos:7|dim:2|id:580,0,2,2
580,000-A,7,19,7.816,4.350,0,1.474,4.920,0,0,10,0,40,0,32.6,2.844,7,1,1,row:20|pos:8|dim:2|id:581,0,2,2
581,000-A,8,19,7.750,4.663,0,1.480,4.915,0,0,10,0,41,0,25.2,3.164,8,1,1,row:20|pos:9|dim:2|id:582,0,2,2
582,000-A,9,19,7.683,4.976,0,1.529,4.865,0,0,10,0,42,0,23.2,3.484,9,1,1,row:20|pos:10|dim:2|id:583,0,2,2
583,000-A,10,19,7.617,5.289,0,1.645,4.750,0,0,10,0,43,0,28.9,3.804,10,1,1,row:20|pos:11|dim:2|id:584,0,2,2
584,000-A,11,19,7.550,5.602,0,1.838,4.556,0,0,10,0,44,0,43.4,4.124,11,1,1,row:20|pos:12|dim:2|id:585,0,2,2
585,000-A,12,19,7.484,5.915,0,2.155,4.240,0,0,10,0,45,0,71.1,4.444,12,1,1,row:20|pos:13|dim:2|id:586,0,2,2
586,000-A,13,19,7.417,6.228,0,2.601,3.794,0,0,10,0,46,0,112.8,4.764,13,1,1,row:20|pos:14|dim:2|id:587,0,2,2
587,000-A,14,19,7.351,6.541,0,3.078,3.317,0,0,10,0,47,0,158.7,5.084,14,1,1,row:20|pos:15|dim:2|id:588,0,2,2
588,000-A,15,19,7.284,6.854,0,3.305,3.089,0,0,10,0,48,0,180.6,5.404,15,1,1,row:20|pos:16|dim:2|id:589,0,2,2
589,000-A,16,19,7.218,7.167,0,3.324,3.071,0,0,10,0,49,0,182.7,5.294,16,1,1,row:20|pos:17|dim:2|id:590,0,2,2
590,000-A,17,19,7.151,7.480,0,3.274,3.120,0,0,10,0,50,0,178.9,4.974,17,1,1,row:20|pos:18|dim:2|id:591,0,2,2
591,000-A,18,19,7.085,7.793,0,3.128,3.267,0,0,10,0,51,0,166.4,4.653,18,1,1,row:20|pos:19|dim:2|id:592,0,2,2
592,000-A,19,19,7.018,8.106,0,2.883,3.512,0,0,10,0,52,0,145.2,4.334,19,1,1,row:20|pos:20|dim:2|id:593,0,2,2
593,000-A,20,19,6.951,8.419,0,2.543,3.851,0,0,10,0,53,0,115.4,4.013,20,1,1,row:20|pos:21|dim:2|id:594,0,2,2
594,000-A,21,19,6.885,8.732,0,2.253,4.141,0,0,10,0,54,0,91.6,3.694,21,1,1,row:20|pos:22|dim:2|id:595,0,2,2
595,000-A,22,19,6.818,9.045,0,2.104,4.291,0,0,10,0,55,0,83.0,3.374,22,1,1,row:20|pos:23|dim:2|id:596,0,2,2
596,000-A,23,19,6.752,9.358,0,2.037,4.358,0,0,10,0,56,0,83.5,3.054,23,1,1,row:20|pos:24|dim:2|id:597,0,2,2
597,000-A,24,19,6.685,9.671,0,2.029,4.366,0,0,10,0,57,0,91.0,2.734,24,1,1,row:20|pos:25|dim:2|id:598,0,2,2
598,000-A,25,19,6.619,9.984,0,2.146,4.248,0,0,10,0,58,0,112.0,2.414,25,1,1,row:20|pos:26|dim:2|id:599,0,2,2
599,000-A,26,19,6.552,10.297,0,2.326,4.068,0,0,10,0,59,0,140.3,2.094,26,1,1,row:20|pos:27|dim:2|id:600,0,2,2
600,000-A,27,19,6.486,10.610,0,2.534,3.860,0,0,10,0,60,0,172.4,1.774,27,1,1,row:20|pos:28|dim:2|id:601,0,2,2
601,000-A,28,19,6.419,10.923,0,2.712,3.682,0,0,10,0,61,0,202.6,1.454,28,1,1,row:20|pos:29|dim:2|id:602,0,2,2
602,000-A,29,19,6.353,11.236,0,2.846,3.549,0,0,10,0,62,0,229.2,1.134,29,1,1,row:20|pos:30|dim:2|id:603,0,2,2
603,000-A,30,19,6.286,11.549,0,2.955,3.439,0,0,10,0,63,0,254.6,0.814,30,1,1,row:20|pos:31|dim:2|id:604,0,2,2
604,000-A,31,19,6.220,11.862,0,3.098,3.297,0,0,10,0,64,0,284.1,0.494,31,1,1,row:20|pos:32|dim:2|id:605,0,2,2
605,000-A,0,20,6.627,12.112,0,3.229,3.166,0,0,11,0,1,0,302.8,0.381,32,1,1,row:21|pos:1|dim:2|id:606,0,2,3
606,000-A,1,20,6.693,11.799,0,3.026,3.369,0,0,11,0,2,0,266.7,0.701,31,1,1,row:21|pos:2|dim:2|id:607,0,2,3
607,000-A,2,20,6.760,11.486,0,2.865,3.529,0,0,11,0,3,0,235.9,1.021,30,1,1,row:21|pos:3|dim:2|id:608,0,2,3
608,000-A,3,20,6.826,11.173,0,2.819,3.576,0,0,11,0,4,0,217.6,1.341,29,1,1,row:21|pos:4|dim:2|id:609,0,2,3
609,000-A,4,20,6.893,10.860,0,2.755,3.640,0,0,11,0,5,0,198.5,1.661,28,1,1,row:21|pos:5|dim:2|id:610,0,2,3
610,000-A,5,20,6.959,10.547,0,2.655,3.740,0,0,11,0,6,0,176.8,1.981,27,1,1,row:21|pos:6|dim:2|id:611,0,2,3
611,000-A,6,20,7.026,10.234,0,2.544,3.850,0,0,11,0,7,0,155.1,2.301,26,1,1,row:21|pos:7|dim:2|id:612,0,2,3
612,000-A,7,20,7.092,9.921,0,2.482,3.913,0,0,11,0,8,0,139.2,2.621,25,1,1,row:21|pos:8|dim:2|id:613,0,2,3
613,000-A,8,20,7.159,9.608,0,2.486,3.908,0,0,11,0,9,0,131.0,2.941,24,1,1,row:21|pos:9|dim:2|id:614,0,2,3
614,000-A,9,20,7.225,9.295,0,2.521,3.873,0,0,11,0,10,0,126.9,3.261,23,1,1,row:21|pos:10|dim:2|id:615,0,2,3
615,000-A,10,20,7.292,8.982,0,2.559,3.835,0,0,11,0,11,0,124.2,3.581,22,1,1,row:21|pos:11|dim:2|id:616,0,2,3
616,000-A,11,20,7.358,8.669,0,2.723,3.671,0,0,11,0,12,0,135.0,3.901,21,1,1,row:21|pos:12|dim:2|id:617,0,2,3
617,000-A,12,20,7.425,8.356,0,3.028,3.366,0,0,11,0,13,0,160.9,4.221,20,1,1,row:21|pos:13|dim:2|id:618,0,2,3
618,000-A,13,20,7.491,8.043,0,3.375,3.019,0,0,11,0,14,0,192.1,4.541,19,1,1,row:21|pos:14|dim:2|id:619,0,2,3
619,000-A,14,20,7.558,7.730,0,3.609,2.785,0,0,11,0,15,0,213.0,4.861,18,1,1,row:21|pos:15|dim:2|id:620,0,2,3
620,000-A,15,20,7.625,7.417,0,3.774,2.621,0,0,11,0,16,0,227.9,5.181,17,1,1,row:21|pos:16|dim:2|id:621,0,2,3
621,000-A,16,20,7.691,7.104,0,3.808,2.586,0,0,11,0,17,0,230.9,5.486,16,1,1,row:21|pos:17|dim:2|id:622,0,2,3
622,000-A,17,20,7.758,6.791,0,3.757,2.638,0,0,11,0,18,0,226.2,5.166,15,1,1,row:21|pos:18|dim:2|id:623,0,2,3
623,000-A,18,20,7.824,6.478,0,3.534,2.860,0,0,11,0,19,0,205.6,4.846,14,1,1,row:21|pos:19|dim:2|id:624,0,2,3
624,000-A,19,20,7.891,6.165,0,3.029,3.365,0,0,11,0,20,0,157.6,4.526,13,1,1,row:21|pos:20|dim:2|id:625,0,2,3
625,000-A,20,20,7.957,5.852,0,2.434,3.961,0,0,11,0,21,0,101.6,4.206,12,1,1,row:21|pos:21|dim:2|id:626,0,2,3
626,000-A,21,20,8.024,5.539,0,1.941,4.454,0,0,11,0,22,0,57.0,3.886,11,1,1,row:21|pos:22|dim:2|id:627,0,2,3
627,000-A,22,20,8.090,5.226,0,1.673,4.722,0,0,11,0,23,0,35.8,3.566,10,1,1,row:21|pos:23|dim:2|id:628,0,2,3
628,000-A,23,20,8.157,4.913,0,1.513,4.881,0,0,11,0,24,0,26.5,3.246,9,1,1,row:21|pos:24|dim:2|id:629,0,2,3
629,000-A,24,20,8.223,4.600,0,1.481,4.913,0,0,11,0,25,0,30.9,2.926,8,1,1,row:21|pos:25|dim:2|id:630,0,2,3
630,000-A,25,20,8.290,4.287,0,1.534,4.861,0,0,11,0,26,0,44.8,2.606,7,1,1,row:21|pos:26|dim:2|id:631,0,2,3
631,000-A,26,20,8.356,3.974,0,1.643,4.752,0,0,11,0,27,0,65.5,2.286,6,1,1,row:21|pos:27|dim:2|id:632,0,2,3
632,000-A,27,20,8.423,3.661,0,1.797,4.598,0,0,11,0,28,0,91.5,1.966,5,1,1,row:21|pos:28|dim:2|id:633,0,2,3
633,000-A,28,20,8.489,3.348,0,1.987,4.407,0,0,11,0,29,0,122.4,1.646,4,1,1,row:21|pos:29|dim:2|id:634,0,2,3
634,000-A,29,20,8.556,3.035,0,2.215,4.179,0,0,11,0,30,0,157.9,1.326,3,1,1,row:21|pos:30|dim:2|id:635,0,2,3
635,000-A,30,20,8.622,2.722,0,2.456,3.938,0,0,11,0,31,0,195.8,1.006,2,1,1,row:21|pos:31|dim:2|id:636,0,2,3
636,000-A,31,20,8.689,2.409,0,2.671,3.723,0,0,11,0,32,0,232.0,0.686,1,1,1,row:21|pos:32|dim:2|id:637,0,2,3
637,000-A,32,20,8.755,2.096,0,2.889,3.505,0,0,11,0,33,0,269.6,0.366,0,1,1,row:21|pos:33|dim:2|id:638,0,2,3
638,000-A,0,21,9.162,2.346,0,2.694,3.700,0,0,11,0,34,0,245.0,0.467,0,1,1,row:22|pos:1|dim:2|id:639,0,2,3
639,000-A,1,21,9.096,2.659,0,2.492,3.903,0,0,11,0,35,0,209.3,0.787,1,1,1,row:22|pos:2|dim:2|id:640,0,2,3
640,000-A,2,21,9.029,2.972,0,2.275,4.119,0,0,11,0,36,0,173.2,1.107,2,1,1,row:22|pos:3|dim:2|id:641,0,2,3
641,000-A,3,21,8.963,3.285,0,2.091,4.304,0,0,11,0,37,0,141.2,1.427,3,1,1,row:22|pos:4|dim:2|id:642,0,2,3
642,000-A,4,21,8.896,3.598,0,1.926,4.469,0,0,11,0,38,0,112.3,1.747,4,1,1,row:22|pos:5|dim:2|id:643,0,2,3
643,000-A,5,21,8.830,3.911,0,1.784,4.610,0,0,11,0,39,0,86.7,2.067,5,1,1,row:22|pos:6|dim:2|id:644,0,2,3
644,000-A,6,21,8.763,4.224,0,1.683,4.712,0,0,11,0,40,0,66.2,2.387,6,1,1,row:22|pos:7|dim:2|id:645,0,2,3
645,000-A,7,21,8.697,4.537,0,1.616,4.778,0,0,11,0,41,0,50.2,2.707,7,1,1,row:22|pos:8|dim:2|id:646,0,2,3
646,000-A,8,21,8.630,4.850,0,1.619,4.776,0,0,11,0,42,0,42.1,3.027,8,1,1,row:22|pos:9|dim:2|id:647,0,2,3
647,000-A,9,21,8.564,5.163,0,1.776,4.619,0,0,11,0,43,0,50.4,3.347,9,1,1,row:22|pos:10|dim:2|id:648,0,2,3
648,000-A,10,21,8.497,5.476,0,2.085,4.309,0,0,11,0,44,0,75.1,3.667,10,1,1,row:22|pos:11|dim:2|id:649,0,2,3
649,000-A,11,21,8.431,5.789,0,2.597,3.797,0,0,11,0,45,0,121.0,3.987,11,1,1,row:22|pos:12|dim:2|id:650,0,2,3
650,000-A,12,21,8.364,6.102,0,3.212,3.182,0,0,11,0,46,0,178.2,4.307,12,1,1,row:22|pos:13|dim:2|id:651,0,2,3
651,000-A,13,21,8.297,6.415,0,3.677,2.717,0,0,11,0,47,0,221.5,4.627,13,1,1,row:22|pos:14|dim:2|id:652,0,2,3
652,000-A,14,21,8.231,6.728,0,3.921,2.473,0,0,11,0,48,0,243.6,4.947,14,1,1,row:22|pos:15|dim:2|id:653,0,2,3
653,000-A,15,21,8.164,7.041,0,4.028,2.367,0,0,11,0,49,0,253.1,5.267,15,1,1,row:22|pos:16|dim:2|id:654,0,2,3
654,000-A,16,21,8.098,7.354,0,3.938,2.457,0,0,11,0,50,0,243.8,5.390,16,1,1,row:22|pos:17|dim:2|id:655,0,2,3
655,000-A,17,21,8.031,7.667,0,3.833,2.562,0,0,11,0,51,0,234.2,5.070,17,1,1,row:22|pos:18|dim:2|id:656,0,2,3
656,000-A,18,21,7.965,7.980,0,3.620,2.774,0,0,11,0,52,0,214.8,4.750,18,1,1,row:22|pos:19|dim:2|id:657,0,2,3
657,000-A,19,21,7.898,8.293,0,3.361,3.033,0,0,11,0,53,0,191.8,4.430,19,1,1,row:22|pos:20|dim:2|id:658,0,2,3
658,000-A,20,21,7.832,8.606,0,3.145,3.250,0,0,11,0,54,0,174.0,4.110,20,1,1,row:22|pos:21|dim:2|id:659,0,2,3
659,000-A,21,21,7.765,8.919,0,3.007,3.388,0,0,11,0,55,0,165.1,3.790,21,1,1,row:22|pos:22|dim:2|id:660,0,2,3
660,000-A,22,21,7.699,9.232,0,3.014,3.381,0,0,11,0,56,0,171.7,3.470,22,1,1,row:22|pos:23|dim:2|id:661,0,2,3
661,000-A,23,21,7.632,9.545,0,3.011,3.384,0,0,11,0,57,0,178.3,3.150,23,1,1,row:22|pos:24|dim:2|id:662,0,2,3
662,000-A,24,21,7.566,9.858,0,2.953,3.442,0,0,11,0,58,0,180.5,2.830,24,1,1,row:22|pos:25|dim:2|id:663,0,2,3
663,000-A,25,21,7.499,10.171,0,2.888,3.506,0,0,11,0,59,0,183.1,2.510,25,1,1,row:22|pos:26|dim:2|id:664,0,2,3
664,000-A,26,21,7.433,10.484,0,2.839,3.556,0,0,11,0,60,0,188.1,2.190,26,1,1,row:22|pos:27|dim:2|id:665,0,2,3
665,000-A,27,21,7.366,10.797,0,2.828,3.566,0,0,11,0,61,0,198.1,1.870,27,1,1,row:22|pos:28|dim:2|id:666,0,2,3
666,000-A,28,21,7.300,11.110,0,2.823,3.571,0,0,11,0,62,0,209.6,1.550,28,1,1,row:22|pos:29|dim:2|id:667,0,2,3
667,000-A,29,21,7.233,11.424,0,2.805,3.589,0,0,11,0,63,0,220.8,1.230,29,1,1,row:22|pos:30|dim:2|id:668,0,2,3
668,000-A,30,21,7.167,11.736,0,2.927,3.467,0,0,11,0,64,0,247.1,0.910,30,1,1,row:22|pos:31|dim:2|id:669,0,2,3
669,000-A,31,21,7.100,12.050,0,3.158,3.236,0,0,11,0,65,0,285.4,0.590,31,1,1,row:22|pos:32|dim:2|id:670,0,2,3
670,000-A,0,22,7.507,12.300,0,3.138,3.257,0,0,12,0,1,0,252.3,0.477,31,1,1,row:23|pos:1|dim:2|id:671,0,2,4
671,000-A,1,22,7.573,11.986,0,2.848,3.546,0,0,12,0,2,0,211.3,0.797,30,1,1,row:23|pos:2|dim:2|id:672,0,2,4
672,000-A,2,22,7.640,11.674,0,2.806,3.588,0,0,12,0,3,0,196.0,1.117,29,1,1,row:23|pos:3|dim:2|id:673,0,2,4
673,000-A,3,22,7.706,11.361,0,2.829,3.566,0,0,12,0,4,0,188.0,1.437,28,1,1,row:23|pos:4|dim:2|id:674,0,2,4
674,000-A,4,22,7.773,11.047,0,2.885,3.509,0,0,12,0,5,0,184.3,1.757,27,1,1,row:23|pos:5|dim:2|id:675,0,2,4
675,000-A,5,22,7.840,10.735,0,2.968,3.427,0,0,12,0,6,0,184.0,2.077,26,1,1,row:23|pos:6|dim:2|id:676,0,2,4
676,000-A,6,22,7.906,10.421,0,3.151,3.243,0,0,12,0,7,0,194.8,2.397,25,1,1,row:23|pos:7|dim:2|id:677,0,2,4
677,000-A,7,22,7.973,10.108,0,3.283,3.111,0,0,12,0,8,0,201.2,2.717,24,1,1,row:23|pos:8|dim:2|id:678,0,2,4
678,000-A,8,22,8.039,9.796,0,3.361,3.034,0,0,12,0,9,0,203.1,3.037,23,1,1,row:23|pos:9|dim:2|id:679,0,2,4
679,000-A,9,22,8.106,9.482,0,3.384,3.011,0,0,12,0,10,0,200.4,3.357,22,1,1,row:23|pos:10|dim:2|id:680,0,2,4
680,000-A,10,22,8.172,9.169,0,3.354,3.040,0,0,12,0,11,0,193.3,3.677,21,1,1,row:23|pos:11|dim:2|id:681,0,2,4
681,000-A,11,22,8.239,8.857,0,3.268,3.126,0,0,12,0,12,0,181.4,3.997,20,1,1,row:23|pos:12|dim:2|id:682,0,2,4
682,000-A,12,22,8.305,8.543,0,3.284,3.110,0,0,12,0,13,0,180.6,4.317,19,1,1,row:23|pos:13|dim:2|id:683,0,2,4
683,000-A,13,22,8.372,8.230,0,3.412,2.982,0,0,12,0,14,0,191.9,4.637,18,1,1,row:23|pos:14|dim:2|id:684,0,2,4
684,000-A,14,22,8.438,7.917,0,3.608,2.787,0,0,12,0,15,0,210.9,4.957,17,1,1,row:23|pos:15|dim:2|id:685,0,2,4
685,000-A,15,22,8.505,7.604,0,3.768,2.626,0,0,12,0,16,0,227.1,5.277,16,1,1,row:23|pos:16|dim:2|id:686,0,2,4
686,000-A,16,22,8.571,7.291,0,3.844,2.550,0,0,12,0,17,0,235.8,5.367,15,1,1,row:23|pos:17|dim:2|id:687,0,2,4
687,000-A,17,22,8.638,6.978,0,3.811,2.583,0,0,12,0,18,0,234.5,5.047,14,1,1,row:23|pos:18|dim:2|id:688,0,2,4
688,000-A,18,22,8.704,6.665,0,3.690,2.705,0,0,12,0,19,0,225.2,4.727,13,1,1,row:23|pos:19|dim:2|id:689,0,2,4
689,000-A,19,22,8.771,6.352,0,3.462,2.932,0,0,12,0,20,0,206.2,4.407,12,1,1,row:23|pos:20|dim:2|id:690,0,2,4
690,000-A,20,22,8.838,6.039,0,3.053,3.341,0,0,12,0,21,0,169.9,4.087,11,1,1,row:23|pos:21|dim:2|id:691,0,2,4
691,000-A,21,22,8.904,5.726,0,2.492,3.903,0,0,12,0,22,0,119.2,3.767,10,1,1,row:23|pos:22|dim:2|id:692,0,2,4
692,000-A,22,22,8.970,5.413,0,2.096,4.299,0,0,12,0,23,0,85.9,3.447,9,1,1,row:23|pos:23|dim:2|id:693,0,2,4
693,000-A,23,22,9.037,5.100,0,1.867,4.527,0,0,12,0,24,0,70.3,3.127,8,1,1,row:23|pos:24|dim:2|id:694,0,2,4
694,000-A,24,22,9.104,4.787,0,1.778,4.617,0,0,12,0,25,0,69.4,2.807,7,1,1,row:23|pos:25|dim:2|id:695,0,2,4
695,000-A,25,22,9.170,4.474,0,1.778,4.617,0,0,12,0,26,0,78.4,2.487,6,1,1,row:23|pos:26|dim:2|id:696,0,2,4
696,000-A,26,22,9.237,4.161,0,1.815,4.580,0,0,12,0,27,0,92.0,2.167,5,1,1,row:23|pos:27|dim:2|id:697,0,2,4
697,000-A,27,22,9.303,3.848,0,1.897,4.497,0,0,12,0,28,0,110.9,1.847,4,1,1,row:23|pos:28|dim:2|id:698,0,2,4
698,000-A,28,22,9.370,3.535,0,2.019,4.375,0,0,12,0,29,0,134.7,1.527,3,1,1,row:23|pos:29|dim:2|id:699,0,2,4
699,000-A,29,22,9.436,3.222,0,2.156,4.239,0,0,12,0,30,0,160.8,1.207,2,1,1,row:23|pos:30|dim:2|id:700,0,2,4
700,000-A,30,22,9.503,2.909,0,2.298,4.097,0,0,12,0,31,0,188.3,0.887,1,1,1,row:23|pos:31|dim:2|id:701,0,2,4
701,000-A,31,22,9.569,2.596,0,2.460,3.934,0,0,12,0,32,0,218.8,0.567,0,1,1,row:23|pos:32|dim:2|id:702,0,2,4
702,000-A,0,23,10.043,2.533,0,2.378,4.017,0,0,12,0,33,0,219.6,0.344,0,1,1,row:24|pos:1|dim:2|id:703,0,2,4
