index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,bulbonline,lineID,Universe,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_0axis_IndicatorLocal,AmI_Zaxis_indicatorLocal,AmI_Yaxis_indicatorLocal,AmI_Xaxis_indicatorLocal,AmI_0axis_IndicatorGlobal,AmI_Xaxis_indicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Zaxis_indicatorGlobal,Up
367,3.917,7.545,4.838,11.469,0.327,-0.327,21,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
368,3.850,7.858,4.896,11.469,0.206,-0.206,22,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
369,3.784,8.171,4.976,11.469,0.091,-0.091,23,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370,3.717,8.484,5.057,11.469,0.037,-0.037,24,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
371,3.651,8.797,5.162,11.469,0.121,-0.121,25,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
372,3.584,9.110,5.271,11.469,0.326,-0.326,26,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
373,3.518,9.423,5.398,11.469,0.638,-0.638,27,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
374,3.451,9.736,5.537,11.469,1.006,-1.006,28,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375,3.385,10.049,5.690,11.469,1.409,-1.409,29,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
376,3.318,10.362,5.861,11.469,1.875,-1.875,30,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
377,3.252,10.675,6.044,11.469,2.344,-2.344,31,12,1,5.400,4.927,4.693,5.400,-0.455,6.395,5.400,10.308,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
378,5.717,1.238,6.104,11.658,0.599,-0.599,0,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
379,5.651,1.551,5.914,11.658,0.387,-0.387,1,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
380,5.584,1.864,5.746,11.658,0.247,-0.247,2,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
381,5.518,2.177,5.586,11.658,0.124,-0.124,3,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
382,5.451,2.490,5.449,11.658,0.049,-0.049,4,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
383,5.385,2.803,5.313,11.658,0.007,-0.007,5,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
384,5.318,3.117,5.206,11.658,0.011,-0.011,6,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
385,5.252,3.430,5.099,11.658,0.034,-0.034,7,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
386,5.185,3.743,5.012,11.658,0.089,-0.089,8,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
387,5.119,4.056,4.933,11.658,0.081,-0.081,9,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
388,5.052,4.369,4.863,11.658,0.087,-0.087,10,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
389,4.986,4.682,4.811,11.658,0.122,-0.122,11,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
390,4.919,4.995,4.759,11.658,0.160,-0.160,12,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
391,4.853,5.308,4.732,11.658,0.253,-0.253,13,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
392,4.786,5.621,4.706,11.658,0.337,-0.337,14,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
393,4.719,5.934,4.693,11.658,0.393,-0.393,15,13,2,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
394,4.653,6.247,4.693,11.658,0.443,-0.443,16,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
395,4.586,6.560,4.696,11.658,0.462,-0.462,17,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
396,4.520,6.873,4.722,11.658,0.496,-0.496,18,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
397,4.453,7.186,4.748,11.658,0.501,-0.501,19,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
398,4.387,7.499,4.791,11.658,0.443,-0.443,20,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
399,4.320,7.812,4.843,11.658,0.331,-0.331,21,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
400,4.254,8.125,4.902,11.658,0.185,-0.185,22,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
401,4.187,8.438,4.981,11.658,0.059,-0.059,23,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
402,4.121,8.751,5.060,11.658,0.037,-0.037,24,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
403,4.054,9.064,5.165,11.658,0.179,-0.179,25,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
404,3.988,9.377,5.271,11.658,0.410,-0.410,26,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
405,3.921,9.690,5.396,11.658,0.731,-0.731,27,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
406,3.855,10.003,5.533,11.658,1.118,-1.118,28,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
407,3.788,10.316,5.681,11.658,1.578,-1.578,29,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
408,3.721,10.629,5.849,11.658,2.053,-2.053,30,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
409,3.655,10.942,6.025,11.658,2.509,-2.509,31,13,1,5.850,5.045,4.693,5.850,-0.437,6.395,5.850,10.527,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
410,6.187,1.194,6.205,11.683,1.101,-1.101,0,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
411,6.120,1.507,6.004,11.683,0.870,-0.870,1,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
412,6.054,1.820,5.832,11.683,0.631,-0.631,2,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
413,5.987,2.133,5.664,11.683,0.415,-0.415,3,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
414,5.921,2.446,5.519,11.683,0.249,-0.249,4,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
415,5.854,2.759,5.383,11.683,0.138,-0.138,5,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
416,5.788,3.072,5.262,11.683,0.086,-0.086,6,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
417,5.721,3.385,5.155,11.683,0.059,-0.059,7,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
418,5.655,3.698,5.053,11.683,0.052,-0.052,8,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
419,5.588,4.011,4.974,11.683,0.051,-0.051,9,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
420,5.522,4.324,4.896,11.683,0.039,-0.039,10,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
421,5.455,4.637,4.839,11.683,0.052,-0.052,11,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
422,5.389,4.950,4.787,11.683,0.074,-0.074,12,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
423,5.322,5.263,4.746,11.683,0.117,-0.117,13,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
424,5.256,5.576,4.720,11.683,0.198,-0.198,14,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
425,5.189,5.889,4.694,11.683,0.289,-0.289,15,14,3,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
426,5.122,6.202,4.693,11.683,0.406,-0.406,16,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
427,5.056,6.515,4.693,11.683,0.495,-0.495,17,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
428,4.989,6.828,4.708,11.683,0.573,-0.573,18,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
429,4.923,7.141,4.733,11.683,0.611,-0.611,19,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
430,4.856,7.454,4.762,11.683,0.579,-0.579,20,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
431,4.790,7.767,4.814,11.683,0.489,-0.489,21,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
432,4.723,8.080,4.866,11.683,0.337,-0.337,22,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
433,4.657,8.393,4.937,11.683,0.152,-0.152,23,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
434,4.590,8.706,5.016,11.683,0.047,-0.047,24,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
435,4.524,9.019,5.105,11.683,0.126,-0.126,25,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
436,4.457,9.332,5.211,11.683,0.302,-0.302,26,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
437,4.391,9.645,5.319,11.683,0.581,-0.581,27,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
438,4.324,9.958,5.455,11.683,0.952,-0.952,28,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
439,4.258,10.271,5.591,11.683,1.383,-1.383,29,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
440,4.191,10.584,5.753,11.683,1.856,-1.856,30,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
441,4.125,10.897,5.920,11.683,2.306,-2.306,31,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
442,4.058,11.210,6.110,11.683,2.739,-2.739,32,14,0,6.300,5.077,4.693,6.300,-0.419,6.395,6.300,10.572,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
443,6.590,1.464,6.105,11.707,1.412,-1.412,0,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
444,6.523,1.777,5.917,11.707,1.144,-1.144,1,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
445,6.457,2.090,5.749,11.707,0.896,-0.896,2,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
446,6.390,2.403,5.589,11.707,0.656,-0.656,3,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
447,6.324,2.716,5.453,11.707,0.453,-0.453,4,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
448,6.257,3.029,5.318,11.707,0.288,-0.288,5,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
449,6.190,3.342,5.210,11.707,0.186,-0.186,6,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
450,6.124,3.655,5.104,11.707,0.119,-0.119,7,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
451,6.057,3.968,5.016,11.707,0.079,-0.079,8,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
452,5.991,4.281,4.937,11.707,0.043,-0.043,9,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
453,5.924,4.594,4.866,11.707,0.020,-0.020,10,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
454,5.858,4.907,4.814,11.707,0.020,-0.020,11,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
455,5.791,5.220,4.762,11.707,0.030,-0.030,12,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
456,5.725,5.533,4.733,11.707,0.078,-0.078,13,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
457,5.658,5.846,4.708,11.707,0.132,-0.132,14,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
458,5.592,6.159,4.693,11.707,0.265,-0.265,15,15,3,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
459,5.525,6.472,4.693,11.707,0.411,-0.411,16,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
460,5.459,6.785,4.694,11.707,0.521,-0.521,17,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
461,5.392,7.098,4.719,11.707,0.631,-0.631,18,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
462,5.326,7.411,4.745,11.707,0.671,-0.671,19,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
463,5.259,7.724,4.786,11.707,0.629,-0.629,20,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
464,5.192,8.037,4.838,11.707,0.520,-0.520,21,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
465,5.126,8.350,4.894,11.707,0.337,-0.337,22,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
466,5.059,8.663,4.972,11.707,0.173,-0.173,23,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
467,4.993,8.976,5.051,11.707,0.115,-0.115,24,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
468,4.926,9.289,5.152,11.707,0.190,-0.190,25,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
469,4.860,9.602,5.258,11.707,0.390,-0.390,26,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
470,4.793,9.915,5.379,11.707,0.718,-0.718,27,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
471,4.727,10.228,5.514,11.707,1.115,-1.115,28,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
472,4.660,10.541,5.658,11.707,1.570,-1.570,29,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
473,4.594,10.854,5.825,11.707,2.040,-2.040,30,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
474,4.527,11.167,5.995,11.707,2.479,-2.479,31,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
475,4.461,11.480,6.196,11.707,2.924,-2.924,32,15,0,6.750,5.110,4.693,6.750,-0.398,6.395,6.750,10.618,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
476,7.058,1.424,6.206,11.727,1.969,-1.969,0,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
477,6.992,1.737,6.005,11.727,1.716,-1.716,1,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
478,6.925,2.050,5.834,11.727,1.444,-1.444,2,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
479,6.858,2.363,5.667,11.727,1.180,-1.180,3,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
480,6.792,2.676,5.523,11.727,0.910,-0.910,4,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
481,6.725,2.989,5.387,11.727,0.643,-0.643,5,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
482,6.659,3.302,5.265,11.727,0.412,-0.412,6,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
483,6.592,3.615,5.159,11.727,0.261,-0.261,7,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
484,6.526,3.928,5.056,11.727,0.154,-0.154,8,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
485,6.459,4.241,4.978,11.727,0.088,-0.088,9,16,3,7.200,5.145,4.693,7.200,-0.374,6.395,7.200,10.664,6.395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
