index,position_x,position_y,position_z,Bulbcablelength(M),CatenToFloor,bulbonline,lineID,Universe,AmI_0axis_Indicator,AmI_Zaxis_indicator,AmI_Xaxis_indicator,AmI_Yaxis_indicator
0,-0.001,-0.002,6.313,2.909,-6.313,0,0,2,False,False,False,False
1,-0.066,0.302,6.185,2.375,-6.185,1,0,2,False,False,False,False
2,-0.130,0.605,6.057,1.827,-6.057,2,0,2,False,False,False,False
3,-0.195,0.908,5.934,1.338,-5.934,3,0,2,False,False,False,False
4,-0.259,1.211,5.814,1.096,-5.814,4,0,2,False,False,False,False
5,-0.324,1.515,5.694,1.022,-5.694,5,0,2,False,False,False,False
6,-0.388,1.818,5.580,1.087,-5.580,6,0,2,False,False,False,False
7,-0.453,2.121,5.476,1.277,-5.476,7,0,2,False,False,False,False
8,-0.517,2.424,5.371,1.644,-5.371,8,0,2,False,False,False,False
9,-0.582,2.728,5.274,1.960,-5.274,9,0,2,False,False,False,False
10,-0.646,3.031,5.195,2.160,-5.195,10,0,2,False,False,False,False
11,-0.710,3.334,5.114,2.074,-5.114,11,0,2,False,False,False,False
12,-0.775,3.637,5.039,1.843,-5.039,12,0,2,False,False,False,False
13,-0.839,3.940,4.993,1.560,-4.993,13,0,2,False,False,False,False
14,-0.904,4.244,4.948,1.305,-4.948,14,0,2,False,False,False,False
15,-0.968,4.547,4.903,1.156,-4.903,15,0,2,False,False,False,False
16,-1.033,4.850,4.895,1.073,-4.895,16,0,1,False,False,False,False
17,-1.097,5.153,4.895,0.879,-4.895,17,0,1,False,False,False,False
18,-1.162,5.457,4.894,0.647,-4.894,18,0,1,False,False,False,False
19,-1.226,5.760,4.918,0.461,-4.918,19,0,1,False,False,False,False
20,-1.291,6.063,4.962,0.334,-4.962,20,0,1,False,False,False,False
21,-1.355,6.366,5.007,0.295,-5.007,21,0,1,False,False,False,False
22,-1.419,6.669,5.062,0.322,-5.062,22,0,1,False,False,False,False
23,-1.484,6.973,5.141,0.425,-5.141,23,0,1,False,False,False,False
24,-1.548,7.276,5.221,0.578,-5.221,24,0,1,False,False,False,False
25,-1.613,7.579,5.304,0.775,-5.304,25,0,1,False,False,False,False
26,-1.677,7.882,5.410,1.041,-5.410,26,0,1,False,False,False,False
27,-1.742,8.186,5.516,1.344,-5.516,27,0,1,False,False,False,False
28,-1.806,8.489,5.622,1.676,-5.622,28,0,1,False,False,False,False
29,-1.871,8.792,5.744,2.046,-5.744,29,0,1,False,False,False,False
30,-1.935,9.095,5.867,2.405,-5.867,30,0,1,False,False,False,False
31,-2.000,9.398,5.990,2.745,-5.990,31,0,1,False,False,False,False
32,-2.064,9.702,6.120,3.074,-6.120,32,0,1,False,False,False,False
33,-2.128,10.005,6.250,3.371,-6.250,33,0,1,False,False,False,False
34,0.421,0.177,6.250,2.686,-6.250,0,1,2,False,False,False,False
35,0.356,0.480,6.123,2.222,-6.123,1,1,2,False,False,False,False
36,0.292,0.783,5.996,1.799,-5.996,2,1,2,False,False,False,False
37,0.227,1.086,5.877,1.440,-5.877,3,1,2,False,False,False,False
38,0.163,1.389,5.757,1.316,-5.757,4,1,2,False,False,False,False
39,0.098,1.693,5.636,1.412,-5.636,5,1,2,False,False,False,False
40,0.034,1.996,5.531,1.573,-5.531,6,1,2,False,False,False,False
41,-0.030,2.299,5.427,1.798,-5.427,7,1,2,False,False,False,False
42,-0.095,2.602,5.323,2.131,-5.323,8,1,2,False,False,False,False
43,-0.159,2.906,5.238,2.302,-5.238,9,1,2,False,False,False,False
44,-0.224,3.209,5.158,2.276,-5.158,10,1,2,False,False,False,False
45,-0.288,3.512,5.079,2.115,-5.079,11,1,2,False,False,False,False
46,-0.353,3.815,5.019,1.865,-5.019,12,1,2,False,False,False,False
47,-0.417,4.118,4.974,1.536,-4.974,13,1,2,False,False,False,False
48,-0.482,4.422,4.928,1.301,-4.928,14,1,2,False,False,False,False
49,-0.546,4.725,4.896,1.162,-4.896,15,1,2,False,False,False,False
50,-0.611,5.028,4.895,1.065,-4.895,16,1,1,False,False,False,False
51,-0.675,5.331,4.894,0.849,-4.894,17,1,1,False,False,False,False
52,-0.739,5.635,4.894,0.579,-4.894,18,1,1,False,False,False,False
53,-0.804,5.938,4.937,0.409,-4.937,19,1,1,False,False,False,False
54,-0.868,6.241,4.981,0.294,-4.981,20,1,1,False,False,False,False
55,-0.933,6.544,5.025,0.252,-5.025,21,1,1,False,False,False,False
56,-0.997,6.847,5.094,0.304,-5.094,22,1,1,False,False,False,False
57,-1.062,7.151,5.174,0.433,-5.174,23,1,1,False,False,False,False
58,-1.126,7.454,5.254,0.580,-5.254,24,1,1,False,False,False,False
59,-1.191,7.757,5.346,0.775,-5.346,25,1,1,False,False,False,False
60,-1.255,8.060,5.452,1.044,-5.452,26,1,1,False,False,False,False
61,-1.320,8.364,5.558,1.361,-5.558,27,1,1,False,False,False,False
62,-1.384,8.667,5.669,1.708,-5.669,28,1,1,False,False,False,False
63,-1.448,8.970,5.792,2.083,-5.792,29,1,1,False,False,False,False
64,-1.513,9.273,5.914,2.455,-5.914,30,1,1,False,False,False,False
65,-1.577,9.577,6.039,2.787,-6.039,31,1,1,False,False,False,False
66,-1.642,9.880,6.169,3.163,-6.169,32,1,1,False,False,False,False
67,-1.706,10.183,6.299,3.447,-6.299,33,1,1,False,False,False,False
68,0.907,0.052,6.314,2.824,-6.314,0,2,2,False,False,False,False
69,0.843,0.355,6.187,2.477,-6.187,1,2,2,False,False,False,False
70,0.778,0.658,6.060,2.115,-6.060,2,2,2,False,False,False,False
71,0.714,0.961,5.938,1.773,-5.938,3,2,2,False,False,False,False
72,0.649,1.265,5.819,1.620,-5.819,4,2,2,False,False,False,False
73,0.585,1.568,5.700,1.601,-5.700,5,2,2,False,False,False,False
74,0.521,1.871,5.586,1.734,-5.586,6,2,2,False,False,False,False
75,0.456,2.174,5.483,1.981,-5.483,7,2,2,False,False,False,False
76,0.392,2.478,5.379,2.223,-5.379,8,2,2,False,False,False,False
77,0.327,2.781,5.281,2.370,-5.281,9,2,2,False,False,False,False
78,0.263,3.084,5.202,2.419,-5.202,10,2,2,False,False,False,False
79,0.198,3.387,5.123,2.326,-5.123,11,2,2,False,False,False,False
80,0.134,3.691,5.044,2.102,-5.044,12,2,2,False,False,False,False
81,0.069,3.994,4.999,1.812,-4.999,13,2,2,False,False,False,False
82,0.005,4.297,4.954,1.532,-4.954,14,2,2,False,False,False,False
83,-0.060,4.600,4.909,1.311,-4.909,15,2,2,False,False,False,False
84,-0.124,4.903,4.896,1.198,-4.896,16,2,2,False,False,False,False
85,-0.188,5.207,4.895,1.080,-4.895,17,2,1,False,False,False,False
86,-0.253,5.510,4.894,0.860,-4.894,18,2,1,False,False,False,False
87,-0.317,5.813,4.911,0.611,-4.911,19,2,1,False,False,False,False
88,-0.382,6.116,4.955,0.422,-4.955,20,2,1,False,False,False,False
89,-0.446,6.420,4.999,0.270,-4.999,21,2,1,False,False,False,False
90,-0.511,6.723,5.047,0.190,-5.047,22,2,1,False,False,False,False
91,-0.575,7.026,5.126,0.247,-5.126,23,2,1,False,False,False,False
92,-0.640,7.329,5.205,0.350,-5.205,24,2,1,False,False,False,False
93,-0.704,7.632,5.285,0.446,-5.285,25,2,1,False,False,False,False
94,-0.768,7.936,5.387,0.646,-5.387,26,2,1,False,False,False,False
95,-0.833,8.239,5.492,0.921,-5.492,27,2,1,False,False,False,False
96,-0.897,8.542,5.597,1.223,-5.597,28,2,1,False,False,False,False
97,-0.962,8.845,5.715,1.558,-5.715,29,2,1,False,False,False,False
98,-1.026,9.149,5.836,1.895,-5.836,30,2,1,False,False,False,False
99,-1.091,9.452,5.958,2.272,-5.958,31,2,1,False,False,False,False
100,-1.155,9.755,6.086,2.674,-6.086,32,2,1,False,False,False,False
101,-1.220,10.058,6.215,3.034,-6.215,33,2,1,False,False,False,False
102,1.329,0.231,6.251,2.556,-6.251,0,3,2,False,False,False,False
103,1.265,0.534,6.126,2.264,-6.126,1,3,2,False,False,False,False
104,1.200,0.837,5.999,1.973,-5.999,2,3,2,False,False,False,False
105,1.136,1.141,5.881,1.786,-5.881,3,3,2,False,False,False,False
106,1.071,1.444,5.762,1.748,-5.762,4,3,2,False,False,False,False
107,1.007,1.747,5.643,1.861,-5.643,5,3,2,False,False,False,False
108,0.943,2.050,5.538,2.066,-5.538,6,3,2,False,False,False,False
109,0.878,2.354,5.435,2.265,-5.435,7,3,2,False,False,False,False
110,0.814,2.657,5.331,2.426,-5.331,8,3,2,False,False,False,False
111,0.749,2.960,5.245,2.493,-5.245,9,3,2,False,False,False,False
112,0.685,3.263,5.166,2.406,-5.166,10,3,2,False,False,False,False
113,0.620,3.566,5.087,2.234,-5.087,11,3,2,False,False,False,False
114,0.556,3.870,5.024,1.994,-5.024,12,3,2,False,False,False,False
115,0.491,4.173,4.979,1.746,-4.979,13,3,2,False,False,False,False
116,0.427,4.476,4.934,1.508,-4.934,14,3,2,False,False,False,False
117,0.362,4.779,4.896,1.275,-4.896,15,3,2,False,False,False,False
118,0.298,5.083,4.895,1.119,-4.895,16,3,1,False,False,False,False
119,0.234,5.386,4.894,1.007,-4.894,17,3,1,False,False,False,False
120,0.169,5.689,4.894,0.819,-4.894,18,3,1,False,False,False,False
121,0.105,5.992,4.929,0.689,-4.929,19,3,1,False,False,False,False
122,0.040,6.296,4.973,0.516,-4.973,20,3,1,False,False,False,False
123,-0.024,6.599,5.017,0.341,-5.017,21,3,1,False,False,False,False
124,-0.089,6.902,5.078,0.249,-5.078,22,3,1,False,False,False,False
125,-0.153,7.205,5.157,0.303,-5.157,23,3,1,False,False,False,False
126,-0.218,7.508,5.237,0.444,-5.237,24,3,1,False,False,False,False
127,-0.282,7.812,5.323,0.552,-5.323,25,3,1,False,False,False,False
128,-0.347,8.115,5.427,0.741,-5.427,26,3,1,False,False,False,False
129,-0.411,8.418,5.532,0.977,-5.532,27,3,1,False,False,False,False
130,-0.475,8.721,5.639,1.202,-5.639,28,3,1,False,False,False,False
131,-0.540,9.025,5.760,1.463,-5.760,29,3,1,False,False,False,False
132,-0.604,9.328,5.882,1.720,-5.882,30,3,1,False,False,False,False
133,-0.669,9.631,6.003,2.011,-6.003,31,3,1,False,False,False,False
134,-0.733,9.934,6.133,2.396,-6.133,32,3,1,False,False,False,False
135,-0.798,10.237,6.262,2.756,-6.262,33,3,1,False,False,False,False
136,1.558,1.321,5.823,1.719,-5.823,4,4,2,False,False,False,False
137,1.493,1.624,5.705,1.864,-5.705,5,4,2,False,False,False,False
138,1.429,1.928,5.592,2.084,-5.592,6,4,2,False,False,False,False
139,1.364,2.231,5.490,2.331,-5.490,7,4,2,False,False,False,False
140,1.300,2.534,5.387,2.506,-5.387,8,4,2,False,False,False,False
141,1.235,2.837,5.288,2.534,-5.288,9,4,2,False,False,False,False
142,1.171,3.141,5.209,2.482,-5.209,10,4,2,False,False,False,False
143,1.106,3.444,5.131,2.351,-5.131,11,4,2,False,False,False,False
144,1.042,3.747,5.052,2.135,-5.052,12,4,2,False,False,False,False
145,0.978,4.050,5.004,1.831,-5.004,13,4,2,False,False,False,False
146,0.913,4.353,4.959,1.514,-4.959,14,4,2,False,False,False,False
147,0.849,4.657,4.915,1.218,-4.915,15,4,2,False,False,False,False
148,0.784,4.960,4.896,1.010,-4.896,16,4,2,False,False,False,False
149,0.720,5.263,4.895,0.876,-4.895,17,4,1,False,False,False,False
150,0.655,5.566,4.894,0.804,-4.894,18,4,1,False,False,False,False
151,0.591,5.870,4.904,0.729,-4.904,19,4,1,False,False,False,False
152,0.526,6.173,4.947,0.653,-4.947,20,4,1,False,False,False,False
153,0.462,6.476,4.991,0.525,-4.991,21,4,1,False,False,False,False
154,0.397,6.779,5.034,0.347,-5.034,22,4,1,False,False,False,False
155,0.333,7.082,5.110,0.461,-5.110,23,4,1,False,False,False,False
156,0.269,7.386,5.188,0.641,-5.188,24,4,1,False,False,False,False
157,0.204,7.689,5.267,0.859,-5.267,25,4,1,False,False,False,False
158,0.140,7.992,5.363,1.012,-5.363,26,4,1,False,False,False,False
159,0.075,8.295,5.467,1.130,-5.467,27,4,1,False,False,False,False
160,0.011,8.599,5.572,1.240,-5.572,28,4,1,False,False,False,False
161,-0.054,8.902,5.685,1.388,-5.685,29,4,1,False,False,False,False
162,-0.118,9.205,5.805,1.563,-5.805,30,4,1,False,False,False,False
163,-0.183,9.508,5.926,1.756,-5.926,31,4,1,False,False,False,False
164,-0.247,9.811,6.050,2.050,-6.050,32,4,1,False,False,False,False
165,-0.312,10.115,6.179,2.340,-6.179,33,4,1,False,False,False,False
166,1.913,1.812,5.651,1.875,-5.651,5,5,2,False,False,False,False
167,1.849,2.116,5.546,2.187,-5.546,6,5,2,False,False,False,False
168,1.784,2.419,5.442,2.395,-5.442,7,5,2,False,False,False,False
169,1.720,2.722,5.339,2.491,-5.339,8,5,2,False,False,False,False
170,1.655,3.025,5.251,2.492,-5.251,9,5,2,False,False,False,False
171,1.591,3.329,5.172,2.418,-5.172,10,5,2,False,False,False,False
172,1.526,3.632,5.094,2.255,-5.094,11,5,2,False,False,False,False
173,1.462,3.935,5.028,2.004,-5.028,12,5,2,False,False,False,False
174,1.398,4.238,4.984,1.678,-4.984,13,5,2,False,False,False,False
175,1.333,4.542,4.939,1.319,-4.939,14,5,2,False,False,False,False
176,1.269,4.845,4.896,0.955,-4.896,15,5,2,False,False,False,False
177,1.204,5.148,4.895,0.759,-4.895,16,5,2,False,False,False,False
178,1.140,5.451,4.894,0.656,-4.894,17,5,1,False,False,False,False
179,1.075,5.754,4.893,0.595,-4.893,18,5,1,False,False,False,False
180,1.011,6.058,4.922,0.567,-4.922,19,5,1,False,False,False,False
181,0.946,6.361,4.966,0.464,-4.966,20,5,1,False,False,False,False
182,0.882,6.664,5.009,0.340,-5.009,21,5,1,False,False,False,False
183,0.818,6.967,5.065,0.356,-5.065,22,5,1,False,False,False,False
184,0.753,7.271,5.143,0.617,-5.143,23,5,1,False,False,False,False
185,0.689,7.574,5.221,0.929,-5.221,24,5,1,False,False,False,False
186,0.624,7.877,5.302,1.142,-5.302,25,5,1,False,False,False,False
187,0.560,8.180,5.406,1.350,-5.406,26,5,1,False,False,False,False
188,0.495,8.483,5.510,1.462,-5.510,27,5,1,False,False,False,False
189,0.431,8.787,5.614,1.555,-5.614,28,5,1,False,False,False,False
190,0.366,9.090,5.732,1.700,-5.732,29,5,1,False,False,False,False
191,0.302,9.393,5.853,1.878,-5.853,30,5,1,False,False,False,False
192,0.237,9.696,5.973,2.134,-5.973,31,5,1,False,False,False,False
193,0.173,10.000,6.100,2.441,-6.100,32,5,1,False,False,False,False
194,0.109,10.303,6.228,2.680,-6.228,33,5,1,False,False,False,False
195,2.386,1.753,5.694,1.583,-5.694,5,6,2,False,False,False,False
196,2.322,2.056,5.584,1.913,-5.584,6,6,2,False,False,False,False
197,2.257,2.359,5.482,2.197,-5.482,7,6,2,False,False,False,False
198,2.193,2.662,5.379,2.372,-5.379,8,6,2,False,False,False,False
199,2.128,2.965,5.283,2.420,-5.283,9,6,2,False,False,False,False
200,2.064,3.269,5.204,2.380,-5.204,10,6,2,False,False,False,False
201,1.999,3.572,5.125,2.264,-5.125,11,6,2,False,False,False,False
202,1.935,3.875,5.047,2.052,-5.047,12,6,2,False,False,False,False
203,1.870,4.178,5.001,1.785,-5.001,13,6,2,False,False,False,False
204,1.806,4.482,4.956,1.434,-4.956,14,6,2,False,False,False,False
205,1.741,4.785,4.912,1.035,-4.912,15,6,2,False,False,False,False
206,1.677,5.088,4.895,0.729,-4.895,16,6,2,False,False,False,False
207,1.613,5.391,4.895,0.527,-4.895,17,6,1,False,False,False,False
208,1.548,5.694,4.894,0.425,-4.894,18,6,1,False,False,False,False
209,1.484,5.998,4.906,0.369,-4.906,19,6,1,False,False,False,False
210,1.419,6.301,4.949,0.305,-4.949,20,6,1,False,False,False,False
211,1.355,6.604,4.992,0.222,-4.992,21,6,1,False,False,False,False
212,1.290,6.907,5.035,0.153,-5.035,22,6,1,False,False,False,False
213,1.226,7.211,5.112,0.409,-5.112,23,6,1,False,False,False,False
214,1.161,7.514,5.189,0.750,-5.189,24,6,1,False,False,False,False
215,1.097,7.817,5.267,1.082,-5.267,25,6,1,False,False,False,False
216,1.032,8.120,5.363,1.413,-5.363,26,6,1,False,False,False,False
217,0.968,8.424,5.466,1.746,-5.466,27,6,1,False,False,False,False
218,0.904,8.727,5.570,1.980,-5.570,28,6,1,False,False,False,False
219,0.839,9.030,5.681,2.083,-5.681,29,6,1,False,False,False,False
220,0.775,9.333,5.801,2.121,-5.801,30,6,1,False,False,False,False
221,0.710,9.636,5.921,2.225,-5.921,31,6,1,False,False,False,False
222,0.646,9.940,6.044,2.476,-6.044,32,6,1,False,False,False,False
223,0.581,10.243,6.171,2.776,-6.171,33,6,1,False,False,False,False
224,2.792,2.006,5.634,1.443,-5.634,5,7,2,False,False,False,False
225,2.728,2.309,5.529,1.749,-5.529,6,7,2,False,False,False,False
226,2.663,2.612,5.425,2.012,-5.425,7,7,2,False,False,False,False
227,2.599,2.916,5.320,2.133,-5.320,8,7,2,False,False,False,False
228,2.534,3.219,5.237,2.185,-5.237,9,7,2,False,False,False,False
229,2.470,3.522,5.156,2.152,-5.156,10,7,2,False,False,False,False
230,2.405,3.825,5.076,2.018,-5.076,11,7,2,False,False,False,False
231,2.341,4.129,5.020,1.781,-5.020,12,7,2,False,False,False,False
232,2.277,4.432,4.974,1.451,-4.974,13,7,2,False,False,False,False
233,2.212,4.735,4.929,1.071,-4.929,14,7,2,False,False,False,False
234,2.148,5.038,4.898,0.707,-4.898,15,7,2,False,False,False,False
235,2.083,5.341,4.895,0.432,-4.895,16,7,2,False,False,False,False
236,2.019,5.645,4.893,0.296,-4.893,17,7,1,False,False,False,False
237,1.954,5.948,4.892,0.215,-4.892,18,7,1,False,False,False,False
238,1.890,6.251,4.931,0.157,-4.931,19,7,1,False,False,False,False
239,1.825,6.554,4.973,0.096,-4.973,20,7,1,False,False,False,False
240,1.761,6.858,5.016,0.059,-5.016,21,7,1,False,False,False,False
241,1.696,7.161,5.080,0.228,-5.080,22,7,1,False,False,False,False
242,1.632,7.464,5.157,0.497,-5.157,23,7,1,False,False,False,False
243,1.568,7.767,5.235,0.858,-5.235,24,7,1,False,False,False,False
244,1.503,8.070,5.321,1.274,-5.321,25,7,1,False,False,False,False
245,1.439,8.374,5.424,1.811,-5.424,26,7,1,False,False,False,False
246,1.374,8.677,5.528,2.145,-5.528,27,7,1,False,False,False,False
247,1.310,8.980,5.633,2.324,-5.633,28,7,1,False,False,False,False
248,1.245,9.283,5.752,2.371,-5.752,29,7,1,False,False,False,False
249,1.181,9.587,5.872,2.305,-5.872,30,7,1,False,False,False,False
250,1.116,9.890,5.992,2.397,-5.992,31,7,1,False,False,False,False
251,1.052,10.193,6.119,2.660,-6.119,32,7,1,False,False,False,False
252,0.988,10.496,6.247,2.936,-6.247,33,7,1,False,False,False,False
253,3.585,0.442,6.313,0.589,-6.313,0,8,2,False,False,False,False
254,3.520,0.746,6.185,0.687,-6.185,1,8,2,False,False,False,False
255,3.456,1.049,6.057,0.735,-6.057,2,8,2,False,False,False,False
256,3.391,1.352,5.934,0.767,-5.934,3,8,2,False,False,False,False
257,3.327,1.655,5.814,0.830,-5.814,4,8,2,False,False,False,False
258,3.262,1.959,5.693,0.948,-5.693,5,8,2,False,False,False,False
259,3.198,2.262,5.581,1.150,-5.581,6,8,2,False,False,False,False
260,3.133,2.565,5.477,1.418,-5.477,7,8,2,False,False,False,False
261,3.069,2.868,5.372,1.594,-5.372,8,8,2,False,False,False,False
262,3.004,3.171,5.277,1.714,-5.277,9,8,2,False,False,False,False
263,2.940,3.475,5.197,1.771,-5.197,10,8,2,False,False,False,False
264,2.876,3.778,5.117,1.736,-5.117,11,8,2,False,False,False,False
265,2.811,4.081,5.043,1.561,-5.043,12,8,2,False,False,False,False
266,2.747,4.384,4.996,1.300,-4.996,13,8,2,False,False,False,False
267,2.682,4.688,4.950,0.988,-4.950,14,8,2,False,False,False,False
268,2.618,4.991,4.904,0.675,-4.904,15,8,2,False,False,False,False
269,2.553,5.294,4.897,0.419,-4.897,16,8,2,False,False,False,False
270,2.489,5.597,4.894,0.305,-4.894,17,8,1,False,False,False,False
271,2.424,5.901,4.892,0.199,-4.892,18,8,1,False,False,False,False
272,2.360,6.204,4.914,0.125,-4.914,19,8,1,False,False,False,False
273,2.296,6.507,4.956,0.063,-4.956,20,8,1,False,False,False,False
274,2.231,6.810,4.998,0.020,-4.998,21,8,1,False,False,False,False
275,2.167,7.113,5.048,0.079,-5.048,22,8,1,False,False,False,False
276,2.102,7.417,5.125,0.269,-5.125,23,8,1,False,False,False,False
277,2.038,7.720,5.202,0.564,-5.202,24,8,1,False,False,False,False
278,1.973,8.023,5.280,0.959,-5.280,25,8,1,False,False,False,False
279,1.909,8.326,5.381,1.534,-5.381,26,8,1,False,False,False,False
280,1.844,8.630,5.484,1.942,-5.484,27,8,1,False,False,False,False
281,1.780,8.933,5.587,2.183,-5.587,28,8,1,False,False,False,False
282,3.990,0.700,6.249,0.427,-6.249,0,9,2,False,False,False,False
283,3.925,1.003,6.122,0.479,-6.122,1,9,2,False,False,False,False
284,3.861,1.307,5.995,0.505,-5.995,2,9,2,False,False,False,False
285,3.796,1.610,5.875,0.529,-5.875,3,9,2,False,False,False,False
286,3.732,1.913,5.755,0.575,-5.755,4,9,2,False,False,False,False
287,3.668,2.216,5.635,0.666,-5.635,5,9,2,False,False,False,False
288,3.603,2.520,5.531,0.817,-5.531,6,9,2,False,False,False,False
289,3.539,2.823,5.426,0.977,-5.426,7,9,2,False,False,False,False
290,3.474,3.126,5.321,1.118,-5.321,8,9,2,False,False,False,False
291,3.410,3.429,5.238,1.224,-5.238,9,9,2,False,False,False,False
292,3.345,3.732,5.158,1.262,-5.158,10,9,2,False,False,False,False
293,3.281,4.036,5.077,1.147,-5.077,11,9,2,False,False,False,False
294,3.216,4.339,5.020,0.987,-5.020,12,9,2,False,False,False,False
295,3.152,4.642,4.974,0.775,-4.974,13,9,2,False,False,False,False
296,3.087,4.945,4.927,0.586,-4.927,14,9,2,False,False,False,False
297,3.023,5.249,4.899,0.488,-4.899,15,9,2,False,False,False,False
298,2.959,5.552,4.896,0.433,-4.896,16,9,2,False,False,False,False
299,2.894,5.855,4.893,0.345,-4.893,17,9,1,False,False,False,False
300,2.830,6.158,4.893,0.231,-4.893,18,9,1,False,False,False,False
301,2.765,6.461,4.935,0.136,-4.935,19,9,1,False,False,False,False
302,2.701,6.765,4.976,0.052,-4.976,20,9,1,False,False,False,False
303,2.636,7.068,5.018,0.024,-5.018,21,9,1,False,False,False,False
304,2.572,7.371,5.087,0.105,-5.087,22,9,1,False,False,False,False
305,2.507,7.674,5.164,0.289,-5.164,23,9,1,False,False,False,False
306,2.443,7.978,5.242,0.549,-5.242,24,9,1,False,False,False,False
307,2.379,8.281,5.331,0.880,-5.331,25,9,1,False,False,False,False
308,2.314,8.584,5.435,1.269,-5.435,26,9,1,False,False,False,False
309,2.250,8.887,5.538,1.616,-5.538,27,9,1,False,False,False,False
310,2.185,9.191,5.646,1.838,-5.646,28,9,1,False,False,False,False
311,4.459,0.656,6.313,0.264,-6.313,0,10,2,False,False,False,False
312,4.395,0.959,6.186,0.303,-6.186,1,10,2,False,False,False,False
313,4.330,1.262,6.059,0.315,-6.059,2,10,2,False,False,False,False
314,4.266,1.566,5.936,0.326,-5.936,3,10,2,False,False,False,False
315,4.201,1.869,5.816,0.335,-5.816,4,10,2,False,False,False,False
316,4.137,2.172,5.696,0.359,-5.696,5,10,2,False,False,False,False
317,4.073,2.475,5.584,0.413,-5.584,6,10,2,False,False,False,False
318,4.008,2.778,5.480,0.489,-5.480,7,10,2,False,False,False,False
319,3.944,3.082,5.376,0.581,-5.376,8,10,2,False,False,False,False
320,3.879,3.385,5.280,0.690,-5.280,9,10,2,False,False,False,False
321,3.815,3.688,5.200,0.756,-5.200,10,10,2,False,False,False,False
322,3.750,3.991,5.120,0.714,-5.120,11,10,2,False,False,False,False
323,3.686,4.295,5.045,0.688,-5.045,12,10,2,False,False,False,False
324,3.621,4.598,4.999,0.598,-4.999,13,10,2,False,False,False,False
325,3.557,4.901,4.952,0.530,-4.952,14,10,2,False,False,False,False
326,3.493,5.204,4.906,0.541,-4.906,15,10,2,False,False,False,False
327,3.428,5.507,4.897,0.561,-4.897,16,10,2,False,False,False,False
328,3.364,5.811,4.894,0.547,-4.894,17,10,1,False,False,False,False
329,3.299,6.114,4.891,0.478,-4.891,18,10,1,False,False,False,False
330,3.235,6.417,4.913,0.349,-4.913,19,10,1,False,False,False,False
331,3.170,6.720,4.955,0.223,-4.955,20,10,1,False,False,False,False
332,3.106,7.024,4.997,0.127,-4.997,21,10,1,False,False,False,False
333,3.041,7.327,5.047,0.092,-5.047,22,10,1,False,False,False,False
334,2.977,7.630,5.125,0.160,-5.125,23,10,1,False,False,False,False
335,2.912,7.933,5.202,0.287,-5.202,24,10,1,False,False,False,False
336,2.848,8.237,5.279,0.451,-5.279,25,10,1,False,False,False,False
337,2.784,8.540,5.382,0.675,-5.382,26,10,1,False,False,False,False
338,2.719,8.843,5.486,0.954,-5.486,27,10,1,False,False,False,False
339,2.655,9.146,5.589,1.258,-5.589,28,10,1,False,False,False,False
340,4.864,0.916,6.250,0.269,-6.250,0,11,2,False,False,False,False
341,4.800,1.219,6.123,0.253,-6.123,1,11,2,False,False,False,False
342,4.735,1.522,5.996,0.231,-5.996,2,11,2,False,False,False,False
343,4.671,1.825,5.877,0.215,-5.877,3,11,2,False,False,False,False
344,4.606,2.129,5.758,0.195,-5.758,4,11,2,False,False,False,False
345,4.542,2.432,5.638,0.186,-5.638,5,11,2,False,False,False,False
346,4.477,2.735,5.534,0.203,-5.534,6,11,2,False,False,False,False
347,4.413,3.038,5.430,0.233,-5.430,7,11,2,False,False,False,False
348,4.349,3.342,5.326,0.274,-5.326,8,11,2,False,False,False,False
349,4.284,3.645,5.242,0.339,-5.242,9,11,2,False,False,False,False
350,4.220,3.948,5.162,0.368,-5.162,10,11,2,False,False,False,False
351,4.155,4.251,5.082,0.411,-5.082,11,11,2,False,False,False,False
352,4.091,4.554,5.023,0.421,-5.023,12,11,2,False,False,False,False
353,4.026,4.858,4.977,0.467,-4.977,13,11,2,False,False,False,False
354,3.962,5.161,4.931,0.544,-4.931,14,11,2,False,False,False,False
355,3.897,5.464,4.899,0.608,-4.899,15,11,2,False,False,False,False
356,3.833,5.767,4.896,0.658,-4.896,16,11,2,False,False,False,False
357,3.768,6.071,4.893,0.649,-4.893,17,11,1,False,False,False,False
358,3.704,6.374,4.890,0.537,-4.890,18,11,1,False,False,False,False
359,3.640,6.677,4.932,0.450,-4.932,19,11,1,False,False,False,False
360,3.575,6.980,4.973,0.358,-4.973,20,11,1,False,False,False,False
361,3.511,7.283,5.015,0.276,-5.015,21,11,1,False,False,False,False
362,3.446,7.587,5.081,0.224,-5.081,22,11,1,False,False,False,False
363,3.382,7.890,5.158,0.181,-5.158,23,11,1,False,False,False,False
364,3.317,8.193,5.236,0.216,-5.236,24,11,1,False,False,False,False
365,3.253,8.496,5.324,0.340,-5.324,25,11,1,False,False,False,False
366,3.188,8.800,5.428,0.527,-5.428,26,11,1,False,False,False,False
367,3.124,9.103,5.531,0.795,-5.531,27,11,1,False,False,False,False
368,3.059,9.406,5.639,1.132,-5.639,28,11,1,False,False,False,False
369,2.995,9.709,5.759,1.486,-5.759,29,11,1,False,False,False,False
370,2.931,10.013,5.880,1.837,-5.880,30,11,1,False,False,False,False
371,5.333,0.873,6.313,0.439,-6.313,0,12,2,False,False,False,False
