index,position_x,position_y,position_z,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,bulbonline,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_Yaxis_indicator,AmI_Xaxis_indicator,AmI_0axis_Indicator,AmI_Zaxis_indicator
540,5.154,10.384,5.523,11.724,0.290,-5.523,16,30,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
541,5.093,10.670,5.654,11.724,0.168,-5.654,16,31,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
542,5.034,10.948,5.802,11.724,0.118,-5.802,16,32,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
543,4.975,11.225,5.950,11.724,0.042,-5.950,16,33,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
544,4.918,11.493,6.116,11.724,0.032,-6.116,16,34,5.973,6.528,4.693,7.120,1.131,6.395,4.826,11.927,6.395,False,False,False,False
545,7.166,3.081,6.108,10.361,0.082,-6.108,17,0,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
546,7.109,3.347,5.919,10.361,0.184,-5.919,17,1,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
547,7.051,3.623,5.747,10.361,0.354,-5.747,17,2,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
548,6.991,3.903,5.581,10.361,0.701,-5.581,17,3,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
549,6.929,4.194,5.435,10.361,0.997,-5.435,17,4,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
550,6.867,4.487,5.294,10.361,1.163,-5.294,17,5,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
551,6.803,4.789,5.176,10.361,1.221,-5.176,17,6,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
552,6.738,5.092,5.060,10.361,1.186,-5.060,17,7,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
553,6.672,5.404,4.971,10.361,0.948,-4.971,17,8,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
554,6.606,5.716,4.881,10.361,0.703,-4.881,17,9,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
555,6.538,6.034,4.821,10.361,0.477,-4.821,17,10,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
556,6.471,6.352,4.761,10.361,0.348,-4.761,17,11,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
557,6.402,6.675,4.729,10.361,0.319,-4.729,17,12,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
558,6.334,6.997,4.698,10.361,0.419,-4.698,17,13,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
559,6.265,7.320,4.694,10.361,0.650,-4.694,17,14,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
560,6.196,7.644,4.694,10.361,0.946,-4.694,17,15,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
561,6.128,7.966,4.716,10.361,1.272,-4.716,17,16,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
562,6.059,8.288,4.747,10.361,1.632,-4.747,17,17,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
563,5.991,8.608,4.797,10.361,1.960,-4.797,17,18,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
564,5.923,8.927,4.857,10.361,2.267,-4.857,17,19,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
565,5.857,9.241,4.934,10.361,2.541,-4.934,17,20,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
566,5.790,9.553,5.024,10.361,2.847,-5.024,17,21,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
567,5.725,9.860,5.128,10.361,2.641,-5.128,17,22,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
568,5.661,10.162,5.246,10.361,2.286,-5.246,17,23,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
569,5.598,10.460,5.376,10.361,1.944,-5.376,17,24,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
570,5.536,10.750,5.522,10.361,1.595,-5.522,17,25,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
571,5.475,11.037,5.677,10.361,1.249,-5.677,17,26,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
572,5.416,11.313,5.850,10.361,0.907,-5.850,17,27,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
573,5.358,11.585,6.028,10.361,0.593,-6.028,17,28,6.251,7.385,4.694,7.246,2.705,6.395,5.256,12.066,6.395,False,False,False,False
574,7.927,1.666,6.225,11.731,0.359,-6.225,18,0,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
575,7.870,1.931,6.055,11.731,0.178,-6.055,18,1,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
576,7.813,2.203,5.897,11.731,0.086,-5.897,18,2,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
577,7.754,2.481,5.749,11.731,0.040,-5.749,18,3,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
578,7.694,2.760,5.604,11.731,0.053,-5.604,18,4,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
579,7.633,3.048,5.479,11.731,0.158,-5.479,18,5,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
580,7.572,3.336,5.355,11.731,0.350,-5.355,18,6,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
581,7.509,3.630,5.246,11.731,0.652,-5.246,18,7,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
582,7.446,3.928,5.145,11.731,1.180,-5.145,18,8,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
583,7.383,4.226,5.050,11.731,1.484,-5.050,18,9,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
584,7.318,4.530,4.974,11.731,1.613,-4.974,18,10,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
585,7.253,4.834,4.898,11.731,1.610,-4.898,18,11,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
586,7.188,5.142,4.841,11.731,1.560,-4.841,18,12,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
587,7.122,5.451,4.790,11.731,1.382,-4.790,18,13,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
588,7.056,5.761,4.748,11.731,1.114,-4.748,18,14,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
589,6.990,6.073,4.722,11.731,0.864,-4.722,18,15,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
590,6.924,6.386,4.696,11.731,0.657,-4.696,18,16,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
591,6.857,6.699,4.693,11.731,0.635,-4.693,18,17,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
592,6.791,7.012,4.693,11.731,0.663,-4.693,18,18,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
593,6.724,7.324,4.705,11.731,0.797,-4.705,18,19,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
594,6.658,7.637,4.730,11.731,1.033,-4.730,18,20,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
595,6.591,7.949,4.756,11.731,1.308,-4.756,18,21,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
596,6.526,8.258,4.807,11.731,1.626,-4.807,18,22,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
597,6.460,8.567,4.858,11.731,1.914,-4.858,18,23,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
598,6.395,8.873,4.923,11.731,2.174,-4.923,18,24,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
599,6.330,9.177,4.999,11.731,2.418,-4.999,18,25,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
600,6.266,9.481,5.078,11.731,2.693,-5.078,18,26,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
601,6.203,9.778,5.179,11.731,3.026,-5.179,18,27,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
602,6.140,10.074,5.279,11.731,2.813,-5.279,18,28,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
603,6.078,10.366,5.396,11.731,2.456,-5.396,18,29,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
604,6.016,10.654,5.521,11.731,2.116,-5.521,18,30,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
605,5.955,10.941,5.651,11.731,1.769,-5.651,18,31,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
606,5.896,11.219,5.799,11.731,1.410,-5.799,18,32,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
607,5.837,11.497,5.947,11.731,1.076,-5.947,18,33,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
608,5.780,11.765,6.112,11.731,0.774,-6.112,18,34,6.835,6.802,4.693,7.983,1.401,6.395,5.687,12.206,6.395,False,False,False,False
609,8.328,1.944,6.139,11.725,0.516,-6.139,19,0,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
610,8.271,2.210,5.971,11.725,0.300,-5.971,19,1,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
611,8.212,2.488,5.823,11.725,0.130,-5.823,19,2,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
612,8.153,2.765,5.675,11.725,0.080,-5.675,19,3,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
613,8.093,3.050,5.541,11.725,0.122,-5.541,19,4,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
614,8.032,3.338,5.416,11.725,0.282,-5.416,19,5,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
615,7.970,3.628,5.296,11.725,0.623,-5.296,19,6,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
616,7.907,3.925,5.195,11.725,1.189,-5.195,19,7,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
617,7.844,4.222,5.094,11.725,1.695,-5.094,19,8,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
618,7.779,4.524,5.011,11.725,2.005,-5.011,19,9,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
619,7.715,4.828,4.935,11.725,2.136,-4.935,19,10,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
620,7.650,5.133,4.866,11.725,2.122,-4.866,19,11,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
621,7.584,5.442,4.815,11.725,1.998,-4.815,19,12,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
622,7.519,5.751,4.764,11.725,1.805,-4.764,19,13,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
623,7.452,6.063,4.735,11.725,1.521,-4.735,19,14,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
624,7.386,6.375,4.709,11.725,1.247,-4.709,19,15,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
625,7.319,6.688,4.693,11.725,1.052,-4.693,19,16,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
626,7.253,7.001,4.693,11.725,1.072,-4.693,19,17,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
627,7.186,7.314,4.693,11.725,1.101,-4.693,19,18,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
628,7.120,7.626,4.718,11.725,1.171,-4.718,19,19,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
629,7.054,7.938,4.744,11.725,1.286,-4.744,19,20,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
630,6.988,8.249,4.782,11.725,1.472,-4.782,19,21,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
631,6.922,8.558,4.833,11.725,1.694,-4.833,19,22,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
632,6.856,8.867,4.886,11.725,1.913,-4.886,19,23,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
633,6.792,9.171,4.962,11.725,2.091,-4.962,19,24,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
634,6.727,9.475,5.038,11.725,2.275,-5.038,19,25,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
635,6.663,9.775,5.130,11.725,2.578,-5.130,19,26,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
636,6.600,10.071,5.230,11.725,2.914,-5.230,19,27,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
637,6.538,10.366,5.335,11.725,2.511,-5.335,19,28,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
638,6.476,10.655,5.460,11.725,2.165,-5.460,19,29,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
639,6.415,10.944,5.585,11.725,1.829,-5.585,19,30,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
640,6.355,11.225,5.727,11.725,1.502,-5.727,19,31,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
641,6.296,11.502,5.875,11.725,1.199,-5.875,19,32,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
642,6.238,11.777,6.030,11.725,0.928,-6.030,19,33,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
643,6.181,12.042,6.200,11.725,0.678,-6.200,19,34,7.265,6.945,4.693,8.412,1.547,6.395,6.117,12.345,6.395,False,False,False,False
644,8.784,1.960,6.224,11.717,0.482,-6.224,20,0,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
645,8.728,2.225,6.054,11.717,0.314,-6.054,20,1,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
646,8.670,2.497,5.896,11.717,0.234,-5.896,20,2,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
647,8.611,2.775,5.748,11.717,0.293,-5.748,20,3,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
648,8.552,3.054,5.603,11.717,0.496,-5.603,20,4,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
649,8.491,3.342,5.478,11.717,0.912,-5.478,20,5,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
650,8.429,3.630,5.354,11.717,1.493,-5.354,20,6,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
651,8.367,3.924,5.245,11.717,1.961,-5.245,20,7,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
652,8.304,4.221,5.144,11.717,2.636,-5.144,20,8,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
653,8.240,4.520,5.049,11.717,2.838,-5.049,20,9,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
654,8.176,4.824,4.973,11.717,2.315,-4.973,20,10,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
655,8.111,5.128,4.897,11.717,2.167,-4.897,20,11,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
656,8.046,5.436,4.840,11.717,1.982,-4.840,20,12,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
657,7.980,5.745,4.789,11.717,1.759,-4.789,20,13,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
658,7.914,6.055,4.747,11.717,1.576,-4.747,20,14,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
659,7.848,6.367,4.721,11.717,1.445,-4.721,20,15,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
660,7.781,6.679,4.696,11.717,1.508,-4.696,20,16,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
661,7.715,6.992,4.693,11.717,1.581,-4.693,20,17,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
662,7.648,7.305,4.693,11.717,1.617,-4.693,20,18,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
663,7.582,7.618,4.705,11.717,1.647,-4.705,20,19,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
664,7.515,7.930,4.731,11.717,1.687,-4.731,20,20,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
665,7.449,8.242,4.757,11.717,1.773,-4.757,20,21,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
666,7.383,8.551,4.808,11.717,1.900,-4.808,20,22,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
667,7.318,8.861,4.859,11.717,2.015,-4.859,20,23,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
668,7.253,9.167,4.925,11.717,2.134,-4.925,20,24,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
669,7.188,9.471,5.001,11.717,2.453,-5.001,20,25,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
670,7.124,9.774,5.081,11.717,2.828,-5.081,20,26,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
671,7.060,10.071,5.182,11.717,3.279,-5.182,20,27,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
672,6.997,10.367,5.283,11.717,2.406,-5.283,20,28,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
673,6.936,10.658,5.400,11.717,2.101,-5.400,20,29,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
674,6.874,10.947,5.525,11.717,1.789,-5.525,20,30,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
675,6.813,11.233,5.656,11.717,1.485,-5.656,20,31,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
676,6.754,11.511,5.804,11.717,1.202,-5.804,20,32,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
677,6.695,11.789,5.953,11.717,0.930,-5.953,20,33,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
678,6.638,12.056,6.119,11.717,0.700,-6.119,20,34,7.694,7.089,4.693,8.841,1.695,6.395,6.547,12.485,6.395,False,False,False,False
679,9.184,2.244,6.139,11.709,0.509,-6.139,21,0,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
680,9.128,2.509,5.970,11.709,0.381,-5.970,21,1,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
681,9.069,2.787,5.822,11.709,0.295,-5.822,21,2,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
682,9.010,3.064,5.674,11.709,0.340,-5.674,21,3,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
683,8.949,3.348,5.540,11.709,0.561,-5.540,21,4,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
684,8.888,3.637,5.415,11.709,0.993,-5.415,21,5,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
685,8.827,3.926,5.295,11.709,1.493,-5.295,21,6,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
686,8.763,4.223,5.194,11.709,1.876,-5.194,21,7,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
687,8.700,4.520,5.093,11.709,2.076,-5.093,21,8,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
688,8.636,4.823,5.010,11.709,2.194,-5.010,21,9,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
689,8.571,5.126,4.934,11.709,2.169,-4.934,21,10,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
690,8.507,5.432,4.865,11.709,2.093,-4.865,21,11,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
691,8.441,5.741,4.814,11.709,1.984,-4.814,21,12,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
692,8.375,6.050,4.763,11.709,1.855,-4.763,21,13,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
693,8.309,6.362,4.734,11.709,1.879,-4.734,21,14,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
694,8.243,6.674,4.708,11.709,2.029,-4.708,21,15,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
695,8.176,6.986,4.693,11.709,2.209,-4.693,21,16,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
696,8.110,7.299,4.693,11.709,2.362,-4.693,21,17,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
697,8.043,7.612,4.693,11.709,2.470,-4.693,21,18,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
698,7.977,7.924,4.719,11.709,2.539,-4.719,21,19,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
699,7.910,8.236,4.744,11.709,2.593,-4.744,21,20,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
700,7.844,8.547,4.784,11.709,2.615,-4.784,21,21,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
701,7.779,8.856,4.835,11.709,2.120,-4.835,21,22,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
702,7.713,9.164,4.888,11.709,1.853,-4.888,21,23,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
703,7.649,9.468,4.965,11.709,1.590,-4.965,21,24,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
704,7.584,9.773,5.041,11.709,1.339,-5.041,21,25,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
705,7.520,10.072,5.134,11.709,1.108,-5.134,21,26,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
706,7.457,10.368,5.234,11.709,0.914,-5.234,21,27,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
707,7.395,10.663,5.340,11.709,0.759,-5.340,21,28,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
708,7.333,10.952,5.465,11.709,0.657,-5.465,21,29,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
709,7.272,11.241,5.591,11.709,0.590,-5.591,21,30,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
710,7.212,11.521,5.734,11.709,0.589,-5.734,21,31,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
711,7.153,11.798,5.882,11.709,0.653,-5.882,21,32,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
712,7.095,12.072,6.038,11.709,0.904,-6.038,21,33,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
713,7.039,12.337,6.209,11.709,1.248,-6.209,21,34,8.123,7.235,4.693,9.269,1.846,6.395,6.977,12.627,6.395,False,False,False,False
714,9.643,2.248,6.200,10.192,1.565,-6.200,22,0,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
715,9.589,2.505,6.000,10.192,1.715,-6.000,22,1,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
716,9.531,2.778,5.822,10.192,1.794,-5.822,22,2,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
717,9.472,3.053,5.646,10.192,1.806,-5.646,22,3,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
718,9.411,3.340,5.494,10.192,1.732,-5.494,22,4,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
719,9.350,3.630,5.345,10.192,1.626,-5.345,22,5,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
720,9.286,3.929,5.220,10.192,1.530,-5.220,22,6,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
721,9.222,4.230,5.099,10.192,1.610,-5.099,22,7,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
722,9.156,4.539,5.001,10.192,1.829,-5.001,22,8,8.721,6.589,4.694,9.696,1.999,6.395,7.745,11.179,6.395,False,False,False,False
